job_key,company,title,location,department,urls,date_posted,first_seen,track,scored,score_method,experience_score,reason,emailed,source_uids
BRINC:c2aab7c0-885d-45d6-b3b7-2d9fbc6986b4,BRINC,"Manager, DFR Field Operations",USA,Manufacturing & Production,https://jobs.ashbyhq.com/brinc/c2aab7c0-885d-45d6-b3b7-2d9fbc6986b4,2026-06-16T19:12:55.406+00:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,ashby:BRINC:c2aab7c0-885d-45d6-b3b7-2d9fbc6986b4
BRINC:3e5bb0b3-f1db-467b-8e83-e8aebe0f1f3b,BRINC,Marketing Manager,"Seattle, WA",General & Administrative,https://jobs.ashbyhq.com/brinc/3e5bb0b3-f1db-467b-8e83-e8aebe0f1f3b,2026-07-09T03:48:45.768+00:00,2026-07-10T15:37:18+00:00,,false,,,,false,ashby:BRINC:3e5bb0b3-f1db-467b-8e83-e8aebe0f1f3b
BRINC:83bbdf8a-8352-4c2c-8985-0d3f99d16970,BRINC,Principal FPGA Engineer,"Seattle, WA",Engineering,https://jobs.ashbyhq.com/brinc/83bbdf8a-8352-4c2c-8985-0d3f99d16970,2026-01-06T01:33:57.221+00:00,2026-07-10T15:37:18+00:00,,false,,,,false,ashby:BRINC:83bbdf8a-8352-4c2c-8985-0d3f99d16970
BRINC:b66bbf52-ec79-45b0-96cf-9e4e8dc175e6,BRINC,"Principal Mechanical Engineer, Drones","Seattle, WA",Engineering,https://jobs.ashbyhq.com/brinc/b66bbf52-ec79-45b0-96cf-9e4e8dc175e6,2026-06-30T17:48:34.962+00:00,2026-07-10T15:37:18+00:00,,false,,,,false,ashby:BRINC:b66bbf52-ec79-45b0-96cf-9e4e8dc175e6
BRINC:70da9956-a4b7-4b75-9fe0-3498683624da,BRINC,"Principal TPM, Drone & Autonomy Software","Seattle, WA",Engineering,https://jobs.ashbyhq.com/brinc/70da9956-a4b7-4b75-9fe0-3498683624da,2026-04-03T17:58:31.458+00:00,2026-07-10T15:37:18+00:00,,false,,,,false,ashby:BRINC:70da9956-a4b7-4b75-9fe0-3498683624da
BRINC:35c1686d-5066-4600-a7e9-0e9966fb5ee8,BRINC,Production Technician,"Seattle, WA",Manufacturing & Production,https://jobs.ashbyhq.com/brinc/35c1686d-5066-4600-a7e9-0e9966fb5ee8,2026-03-16T19:01:55.653+00:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,ashby:BRINC:35c1686d-5066-4600-a7e9-0e9966fb5ee8
BRINC:ae10f9da-6919-449e-b19c-b0a3f0a3ad2c,BRINC,Recruiter,"Seattle, WA",General & Administrative,https://jobs.ashbyhq.com/brinc/ae10f9da-6919-449e-b19c-b0a3f0a3ad2c,2026-06-25T21:26:42.500+00:00,2026-07-10T15:37:18+00:00,,false,,,,false,ashby:BRINC:ae10f9da-6919-449e-b19c-b0a3f0a3ad2c
BRINC:6d46fa8f-3e0d-4f27-94dc-7da50c1959de,BRINC,RF Test Engineer ,"Seattle, WA",Engineering,https://jobs.ashbyhq.com/brinc/6d46fa8f-3e0d-4f27-94dc-7da50c1959de,2026-06-23T21:48:02.939+00:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,ashby:BRINC:6d46fa8f-3e0d-4f27-94dc-7da50c1959de
BRINC:c00244eb-624c-4764-bfbc-0bc5037d5b43,BRINC,"Software Engineer, Embedded","Seattle, WA",Engineering,https://jobs.ashbyhq.com/brinc/c00244eb-624c-4764-bfbc-0bc5037d5b43,2025-10-16T20:10:03.016+00:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,ashby:BRINC:c00244eb-624c-4764-bfbc-0bc5037d5b43
BRINC:328bfe1a-bdae-4759-bd58-50dd62aa8b2b,BRINC,"Software Engineer, Test (SDET) ","Seattle, WA",Engineering,https://jobs.ashbyhq.com/brinc/328bfe1a-bdae-4759-bd58-50dd62aa8b2b,2026-06-17T00:44:10.945+00:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,ashby:BRINC:328bfe1a-bdae-4759-bd58-50dd62aa8b2b
BRINC:05ef02f7-dec3-4534-aeb3-4c2ee0f51923,BRINC,Station Technician,"Seattle, WA",Manufacturing & Production,https://jobs.ashbyhq.com/brinc/05ef02f7-dec3-4534-aeb3-4c2ee0f51923,2026-06-23T22:11:31.763+00:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,ashby:BRINC:05ef02f7-dec3-4534-aeb3-4c2ee0f51923
BRINC:d6eb8c72-10dd-44a0-a4fd-1a2a8e176c29,BRINC,"Test Engineer, ","Seattle, WA",Engineering,https://jobs.ashbyhq.com/brinc/d6eb8c72-10dd-44a0-a4fd-1a2a8e176c29,2026-06-24T00:17:13.701+00:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,ashby:BRINC:d6eb8c72-10dd-44a0-a4fd-1a2a8e176c29
