job_key,company,title,location,department,urls,date_posted,first_seen,track,scored,score_method,experience_score,reason,emailed,source_uids
Ramp:f7c4de3c-1d64-42e9-8111-f38e265327d8,Ramp, Account Executive | Mid-Market,"New York, NY (HQ)",Sales,https://jobs.ashbyhq.com/ramp/f7c4de3c-1d64-42e9-8111-f38e265327d8,2026-06-16T21:07:21.159+00:00,2026-06-26T11:48:09+00:00,,false,,,,false,ashby:Ramp:f7c4de3c-1d64-42e9-8111-f38e265327d8
Ramp:34413f8d-26bf-4bbc-8ade-eb309a0e2245,Ramp," Security Engineer, Cloud","New York, NY (HQ)",Engineering,https://jobs.ashbyhq.com/ramp/34413f8d-26bf-4bbc-8ade-eb309a0e2245,2026-04-07T17:12:35.753+00:00,2026-06-26T11:48:09+00:00,,false,,,,false,ashby:Ramp:34413f8d-26bf-4bbc-8ade-eb309a0e2245
Ramp:1515fe6d-1d8e-475b-a5ee-cefe43e78cb7,Ramp,Account Executive,London,Sales,https://jobs.ashbyhq.com/ramp/1515fe6d-1d8e-475b-a5ee-cefe43e78cb7,2026-06-08T19:17:53.481+00:00,2026-06-28T14:43:22+00:00,,false,,,,false,ashby:Ramp:1515fe6d-1d8e-475b-a5ee-cefe43e78cb7
Ramp:8c004352-f162-4d89-858f-75a649e77ec4,Ramp,Account Executive | Commercial,"New York, NY (HQ)",Sales,https://jobs.ashbyhq.com/ramp/8c004352-f162-4d89-858f-75a649e77ec4,2025-10-09T20:16:19.133+00:00,2026-06-26T11:48:09+00:00,,false,,,,false,ashby:Ramp:8c004352-f162-4d89-858f-75a649e77ec4
Ramp:3f94674f-6af8-4e10-9631-77b1b0a410bf,Ramp,"Account Executive, SMB | Canada",Remote (Canada),Sales,https://jobs.ashbyhq.com/ramp/3f94674f-6af8-4e10-9631-77b1b0a410bf,2026-04-27T18:27:05.517+00:00,2026-06-26T11:48:09+00:00,,false,,,,false,ashby:Ramp:3f94674f-6af8-4e10-9631-77b1b0a410bf
Ramp:b9568fb8-a47e-4738-87fb-a6d88c3a505f,Ramp,Account Manager | Commercial,"New York, NY (HQ)",Sales,https://jobs.ashbyhq.com/ramp/b9568fb8-a47e-4738-87fb-a6d88c3a505f,2025-12-10T14:44:21.253+00:00,2026-06-26T11:48:09+00:00,,false,,,,false,ashby:Ramp:b9568fb8-a47e-4738-87fb-a6d88c3a505f
Ramp:d84bbf19-572a-499c-9c87-0c154ce85caf,Ramp,Account Manager | Mid-Market,"New York, NY (HQ)",Sales,https://jobs.ashbyhq.com/ramp/d84bbf19-572a-499c-9c87-0c154ce85caf,2025-06-05T17:33:32.680+00:00,2026-06-26T11:48:09+00:00,,false,,,,false,ashby:Ramp:d84bbf19-572a-499c-9c87-0c154ce85caf
Ramp:63df0ffc-bdc6-40ba-906f-fe03378536b0,Ramp,AI Operations Specialist | Agentic Workflows,"New York, NY (HQ)",Product,https://jobs.ashbyhq.com/ramp/63df0ffc-bdc6-40ba-906f-fe03378536b0,2026-03-17T20:30:40.304+00:00,2026-06-26T11:48:09+00:00,,false,,,,false,ashby:Ramp:63df0ffc-bdc6-40ba-906f-fe03378536b0
Ramp:cc0af88a-2a19-493d-93cf-c5090f986f1f,Ramp,AI Partnerships Manager,"San Francisco, CA",Business Development,https://jobs.ashbyhq.com/ramp/cc0af88a-2a19-493d-93cf-c5090f986f1f,2026-05-19T15:58:48.164+00:00,2026-06-26T11:48:09+00:00,,false,,,,false,ashby:Ramp:cc0af88a-2a19-493d-93cf-c5090f986f1f
Ramp:cbdf2857-1675-4b68-8cb5-2f92a20faa75,Ramp,AI Solutions Strategist,"New York, NY (HQ)",Business Development,https://jobs.ashbyhq.com/ramp/cbdf2857-1675-4b68-8cb5-2f92a20faa75,2026-06-23T18:56:25.784+00:00,2026-06-26T11:48:09+00:00,,false,,,,false,ashby:Ramp:cbdf2857-1675-4b68-8cb5-2f92a20faa75
Ramp:16fb536d-fe10-4ea7-8956-d6d0cbddd6f5,Ramp,AML Operations Analyst,"New York, NY (HQ)",Compliance,https://jobs.ashbyhq.com/ramp/16fb536d-fe10-4ea7-8956-d6d0cbddd6f5,2026-05-14T20:36:57.732+00:00,2026-06-26T11:48:09+00:00,,false,,,,false,ashby:Ramp:16fb536d-fe10-4ea7-8956-d6d0cbddd6f5
Ramp:d204e136-2749-42de-82b4-88a0dd352090,Ramp,Applied AI Engineer,"New York, NY (HQ)",Engineering,https://jobs.ashbyhq.com/ramp/d204e136-2749-42de-82b4-88a0dd352090,2026-01-12T16:46:17.571+00:00,2026-06-26T11:48:09+00:00,,false,,,,false,ashby:Ramp:d204e136-2749-42de-82b4-88a0dd352090
