job_key,company,title,location,department,urls,date_posted,date_posted_iso,first_seen,first_seen_pt,track,scored,score_method,experience_score,reason,emailed,source_uids,source_dates
Excellus BCBS:030e0c4e-3f6c-467d-9966-5b65027b03da,Excellus BCBS,AI Engineer 1/2,"Rochester, NY; Utica, NY; Albany, NY; Binghamton, NY; Syracuse, NY; Buffalo, NY",AI/ML/Data,https://lthc.wd1.myworkdayjobs.com/en-US/ExcellusBCBSCareers/job/Rochester/AI-Engineer-I-II_JR103556-2,2026-06-09,2026-06-09,2026-09-10T22:41:13+00:00,2026-09-10 15:41 Thu,AI / ML,true,CLI:agy,78,求職者具備紮實的 Python 與 PyTorch 機器學習開發經驗與後端整合能力，符合 AI Engineer 1/2 的基礎條件，但職缺側重 LLMs、Generative AI 及 Databricks 雲端數據管線，而求職者背景主要集中在 Computer Vision 與傳統演算法開發。,true,simplify:Simplify New Grad:030e0c4e-3f6c-467d-9966-5b65027b03da,2026-06-09
Excellus BCBS:https://lthc.wd1.myworkdayjobs.com/en-US/excellusbcbscareers/job/Rochester/AI-Engineer-I-II_JR103556-2,Excellus BCBS,AI Engineer I/II,Rochester HQ,,https://lthc.wd1.myworkdayjobs.com/en-US/excellusbcbscareers/job/Rochester/AI-Engineer-I-II_JR103556-2,,,2026-07-07T05:59:38+00:00,2026-07-06 22:59 Mon,,false,,,,false,speedyapply:SpeedyApply AI:https://lthc.wd1.myworkdayjobs.com/en-US/excellusbcbscareers/job/Rochester/AI-Engineer-I-II_JR103556-2,
Excellus BCBS:a7c15b5b-5f80-4eef-9a00-30c5aac8f28a,Excellus BCBS,College Intern - AI Engineering,"Rochester, NY; DeWitt, IA; Albany, NY; Binghamton, NY; Buffalo, NY",AI/ML/Data,https://lthc.wd1.myworkdayjobs.com/en-US/ExcellusBCBSCareers/job/Rochester/College-Intern---AI-Engineering---Fall-2026--Multiple-Openings-_JR103879-2,2026-08-20,2026-08-20,2026-08-20T22:42:08+00:00,2026-08-20 15:42 Thu,AI / ML,true,Keyword,58,keyword-only heuristic,true,simplify:Simplify Internships:a7c15b5b-5f80-4eef-9a00-30c5aac8f28a,2026-08-20
Excellus BCBS:https://lthc.wd1.myworkdayjobs.com/en-US/excellusbcbscareers/job/Rochester/College-Intern---AI-Engineering---Fall-2026--Multiple-Openings-_JR103879-2,Excellus BCBS,College Intern - AI Engineering - Fall 2026 - Multiple Openings,"Buffalo, NY +1",,https://lthc.wd1.myworkdayjobs.com/en-US/excellusbcbscareers/job/Rochester/College-Intern---AI-Engineering---Fall-2026--Multiple-Openings-_JR103879-2,,,2026-08-21T13:10:37+00:00,2026-08-21 06:10 Fri,AI / ML,true,Keyword,58,keyword-only heuristic,true,speedyapply:SpeedyApply AI:https://lthc.wd1.myworkdayjobs.com/en-US/excellusbcbscareers/job/Rochester/College-Intern---AI-Engineering---Fall-2026--Multiple-Openings-_JR103879-2,
Excellus BCBS:4efd65a5-ab75-4d14-a2df-fe1659f9a1c1,Excellus BCBS,College Intern - Data Governance & AI Governance,"Rochester, NY; De Witt, NY; Utica, NY; Albany, NY; Binghamton, NY; Buffalo, NY",AI/ML/Data,https://lthc.wd1.myworkdayjobs.com/en-US/ExcellusBCBSCareers/job/Rochester/College-Intern---Summer-2027---Data-Governance---AI-Governance_JR104033-1,2026-09-23,2026-09-23,2026-09-23T15:16:50+00:00,2026-09-23 08:16 Wed,AI / ML,true,Keyword,49,僅以關鍵字比對評分,false,simplify:Simplify Internships:4efd65a5-ab75-4d14-a2df-fe1659f9a1c1,2026-09-23
Excellus BCBS:239a42c1-942f-4900-85bb-45486d858a6d,Excellus BCBS,College Intern - Digital Analytics,"Rochester, NY; De Witt, NY; Utica, NY; Albany, NY; Binghamton, NY; Buffalo, NY",AI/ML/Data,https://lthc.wd1.myworkdayjobs.com/en-US/ExcellusBCBSCareers/job/Rochester/College-Intern---Summer-2027---Digital-Analytics_JR104050-2,2026-09-23,2026-09-23,2026-09-23T15:16:50+00:00,2026-09-23 08:16 Wed,AI / ML,true,Keyword,43,僅以關鍵字比對評分,false,simplify:Simplify Internships:239a42c1-942f-4900-85bb-45486d858a6d,2026-09-23
Excellus BCBS:831cd663-ae9c-4929-bd0b-6c8cf71391fe,Excellus BCBS,College Intern - Healthcare Statistical Analytics,"Rochester, NY; De Witt, NY; Utica, NY; Albany, NY; Binghamton, NY; Buffalo, NY",AI/ML/Data,https://lthc.wd1.myworkdayjobs.com/en-US/ExcellusBCBSCareers/job/Rochester/College-Intern---Summer-2027---Healthcare-Statistical-Analytics_JR104054-1,2026-09-23,2026-09-23,2026-09-23T15:16:50+00:00,2026-09-23 08:16 Wed,AI / ML,true,Keyword,46,僅以關鍵字比對評分,false,simplify:Simplify Internships:831cd663-ae9c-4929-bd0b-6c8cf71391fe,2026-09-23
Excellus BCBS:https://lthc.wd1.myworkdayjobs.com/en-US/excellusbcbscareers/job/Rochester/College-Intern---Innovation---AI-Cohort---Fall-2026--Multiple-Openings-_JR103880-2,Excellus BCBS,College Intern - Innovation & AI Cohort - Fall 2026 - Multiple Openings,"Buffalo, NY +1",,https://lthc.wd1.myworkdayjobs.com/en-US/excellusbcbscareers/job/Rochester/College-Intern---Innovation---AI-Cohort---Fall-2026--Multiple-Openings-_JR103880-2,,,2026-08-21T13:10:37+00:00,2026-08-21 06:10 Fri,AI / ML,true,Keyword,52,keyword-only heuristic,true,speedyapply:SpeedyApply AI:https://lthc.wd1.myworkdayjobs.com/en-US/excellusbcbscareers/job/Rochester/College-Intern---Innovation---AI-Cohort---Fall-2026--Multiple-Openings-_JR103880-2,
Excellus BCBS:56176872-3480-423d-9dd5-9d705a881462,Excellus BCBS,College Intern - Mobile Software Engineering Team,"Rochester, NY; De Witt, NY; Utica, NY; Albany, NY; Binghamton, NY; Buffalo, NY",Software,https://lthc.wd1.myworkdayjobs.com/en-US/ExcellusBCBSCareers/job/Rochester/College-Intern---Summer-2027---Mobile-Software-Engineering-Team_JR104025-3,2026-09-23,2026-09-23,2026-09-23T15:16:50+00:00,2026-09-23 08:16 Wed,AI / ML,true,Keyword,46,僅以關鍵字比對評分,false,simplify:Simplify Internships:56176872-3480-423d-9dd5-9d705a881462,2026-09-23
Excellus BCBS:021ab755-0612-4b89-bce6-f907b348959f,Excellus BCBS,College Intern - Records and Information Management,"Rochester, NY; De Witt, NY; Utica, NY; Albany, NY; Binghamton, NY; Buffalo, NY",AI/ML/Data,https://lthc.wd1.myworkdayjobs.com/en-US/ExcellusBCBSCareers/job/Rochester/College-Intern---Summer-2027---Records-and-Information-Management_JR104030-2,2026-09-23,2026-09-23,2026-09-23T15:16:50+00:00,2026-09-23 08:16 Wed,AI / ML,true,Keyword,46,僅以關鍵字比對評分,false,simplify:Simplify Internships:021ab755-0612-4b89-bce6-f907b348959f,2026-09-23
