job_key,company,title,location,department,urls,date_posted,date_posted_iso,first_seen,first_seen_pt,track,scored,score_method,experience_score,reason,emailed,source_uids
AQR Capital Management:8156993,AQR Capital Management,Arbitrage Research Summer Analyst Intern - AQR Arbitrage,"Greenwich, CT",Quant,https://careers.aqr.com/jobs?gh_jid=8156993&gh_jid=8156993,2026-08-25,2026-08-25,2026-09-04T13:16:46+00:00,2026-09-04 06:16 Fri,,false,,,,false,simplify:Simplify Internships:8156993
AQR Capital Management:7926647,AQR Capital Management,Engineering Summer Analyst Intern,"Greenwich, CT",Software,https://careers.aqr.com/jobs?gh_jid=7926647&gh_jid=7926647,2026-05-15,2026-05-15,2026-09-04T08:40:52+00:00,2026-09-04 01:40 Fri,,false,,,,false,simplify:Simplify Internships:7926647
AQR Capital Management:8143913,AQR Capital Management,Portfolio Implementation Analyst,"Greenwich, CT",Quant,https://careers.aqr.com/jobs?gh_jid=8143913&gh_jid=8143913,2026-08-26,2026-08-26,2026-09-05T18:58:26+00:00,2026-09-05 11:58 Sat,,false,,,,false,simplify:Simplify New Grad:8143913
AQR Capital Management:7995183,AQR Capital Management,Portfolio Implementation Analyst - Stock Selection,"Greenwich, CT",Quant,https://careers.aqr.com/jobs?gh_jid=7995183&gh_jid=7995183,2026-06-10,2026-06-10,2026-09-05T18:58:26+00:00,2026-09-05 11:58 Sat,,false,,,,false,simplify:Simplify New Grad:7995183
AQR Capital Management:d342e8d5-0959-45a5-a4b6-df3b930c83fd,AQR Capital Management,Portfolio Implementation – Trading and Portfolio Finance Analyst Intern,"Greenwich, CT",Quant,https://careers.aqr.com/jobs?gh_jid=7895562&gh_jid=7895562,2026-05-15,2026-05-15,2026-07-07T05:59:38+00:00,2026-07-06 22:59 Mon,,false,,,,false,simplify:Simplify Internships:d342e8d5-0959-45a5-a4b6-df3b930c83fd|simplify:Simplify Internships:7895562
AQR Capital Management:8041362,AQR Capital Management,Portfolio Solutions Group Summer Analyst Intern - Portfolio Solutions Group,"Greenwich, CT",Quant,https://careers.aqr.com/jobs?gh_jid=8041362&gh_jid=8041362,2026-07-01,2026-07-01,2026-09-04T09:16:49+00:00,2026-09-04 02:16 Fri,,false,,,,false,simplify:Simplify Internships:8041362
AQR Capital Management:7957728,AQR Capital Management,Research and Portfolio Management Engineering Summer Analyst Intern,"Greenwich, CT",Quant,https://careers.aqr.com/jobs?gh_jid=7957728&gh_jid=7957728,2026-05-26,2026-05-26,2026-09-04T08:40:52+00:00,2026-09-04 01:40 Fri,,false,,,,false,simplify:Simplify Internships:7957728
AQR Capital Management:7895583,AQR Capital Management,Research Summer Analyst Intern,"Greenwich, CT",Quant,https://careers.aqr.com/jobs?gh_jid=7895583&gh_jid=7895583,2026-05-15,2026-05-15,2026-09-04T08:40:52+00:00,2026-09-04 01:40 Fri,,false,,,,false,simplify:Simplify Internships:7895583
AQR Capital Management:7926692,AQR Capital Management,Risk Summer Analyst Intern,"Greenwich, CT",Quant,https://careers.aqr.com/jobs?gh_jid=7926692&gh_jid=7926692,2026-05-15,2026-05-15,2026-09-04T08:40:52+00:00,2026-09-04 01:40 Fri,,false,,,,false,simplify:Simplify Internships:7926692
AQR Capital Management:8156709,AQR Capital Management,Trading Analyst,"Greenwich, CT",Quant,https://careers.aqr.com/jobs?gh_jid=8156709&gh_jid=8156709,2026-08-25,2026-08-25,2026-09-05T18:58:26+00:00,2026-09-05 11:58 Sat,,false,,,,false,simplify:Simplify New Grad:8156709
AQR Capital Management:92ec25b9-67cb-4a92-87d3-379a0012eb5d,AQR Capital Management,Trading Analyst Intern,"Greenwich, CT",Quant,https://careers.aqr.com/jobs?gh_jid=8077110&gh_jid=8077110,2026-07-21,2026-07-21,2026-07-22T00:17:35+00:00,2026-07-21 17:17 Tue,,false,,,,false,simplify:Simplify Internships:92ec25b9-67cb-4a92-87d3-379a0012eb5d|simplify:Simplify Internships:8077110
