job_key,company,title,location,department,urls,date_posted,date_posted_iso,first_seen,first_seen_pt,track,scored,score_method,experience_score,reason,emailed,source_uids
Schweitzer Engineering Laboratories:d521d54d-6211-43d4-9d48-c874c592067d,Schweitzer Engineering Laboratories,Application Engineering Intern,"San Ramon, CA",Software,https://selinc.wd1.myworkdayjobs.com/SEL/job/California---San-Ramon/Application-Engineering-Intern_2026-22385,2026-08-06,2026-08-06,2026-08-06T23:18:00+00:00,2026-08-06 16:18 Thu,,false,,,,false,simplify:Simplify Internships:d521d54d-6211-43d4-9d48-c874c592067d
Schweitzer Engineering Laboratories:382d947b-1e85-457c-a2a4-4bc3ea664b54,Schweitzer Engineering Laboratories,Data Analyst Intern,"Moscow, ID",AI/ML/Data,https://selinc.wd1.myworkdayjobs.com/SEL/job/Pullman---One/Data-Analyst-Intern_2026-21105,2026-04-29,2026-04-29,2026-08-11T17:38:45+00:00,2026-08-11 10:38 Tue,,false,,,,false,simplify:Simplify Internships:382d947b-1e85-457c-a2a4-4bc3ea664b54
Schweitzer Engineering Laboratories:0a5cc3ca-c20a-4e09-b6ca-421c7d1a8a28,Schweitzer Engineering Laboratories,Engineering Intern,"Houston, TX",Hardware,https://selinc.wd1.myworkdayjobs.com/SEL/job/Texas---Houston/Engineering-Intern_2026-22278,2026-07-15,2026-07-15,2026-07-21T14:17:49+00:00,2026-07-21 07:17 Tue,,false,,,,false,simplify:Simplify Internships:0a5cc3ca-c20a-4e09-b6ca-421c7d1a8a28
Schweitzer Engineering Laboratories:94d4bdc8-57b1-4c13-b31f-7d40e35cdc0e,Schweitzer Engineering Laboratories,Engineering Intern,"Wesley Chapel, FL",Hardware,https://selinc.wd1.myworkdayjobs.com/SEL/job/Florida---Wesley-Chapel/Engineering-Intern_2026-22361,2026-08-13,2026-08-13,2026-08-13T22:41:58+00:00,2026-08-13 15:41 Thu,,false,,,,false,simplify:Simplify Internships:94d4bdc8-57b1-4c13-b31f-7d40e35cdc0e
Schweitzer Engineering Laboratories:a61f9f72-9c0c-4aae-b389-6c806edc606a,Schweitzer Engineering Laboratories,Engineering Intern - Protection Systems Forensics,"Pullman, WA",Hardware,https://selinc.wd1.myworkdayjobs.com/SEL/job/Washington---Pullman/Engineering-Intern_2025-18137,2026-08-29,2026-08-29,2026-08-29T01:17:22+00:00,2026-08-28 18:17 Fri,,false,,,,false,simplify:Simplify Internships:a61f9f72-9c0c-4aae-b389-6c806edc606a
Schweitzer Engineering Laboratories:60269fbe-dbec-4b5f-a446-c717e9dd0fe7,Schweitzer Engineering Laboratories,Software Engineer Intern,"Boise, ID",Software,https://selinc.wd1.myworkdayjobs.com/SEL/job/Idaho---Boise/Software-Engineer-Intern_2026-22321,2026-07-21,2026-07-21,2026-07-22T02:41:39+00:00,2026-07-21 19:41 Tue,Software Engineering,true,Keyword,40,keyword-only heuristic,false,simplify:Simplify Internships:60269fbe-dbec-4b5f-a446-c717e9dd0fe7
Schweitzer Engineering Laboratories:acf117a3-c0c1-472f-ad4c-e68012e06ab4,Schweitzer Engineering Laboratories,Software Engineer Intern - AI Focus,"Pullman, WA",Software,https://selinc.wd1.myworkdayjobs.com/SEL/job/Washington---Pullman/Software-Engineering-Intern--AI-Focus-_2026-22601,2026-08-12,2026-08-12,2026-08-13T01:41:54+00:00,2026-08-12 18:41 Wed,AI / ML,true,CLI,72,"Strong fit for an AI-focused software engineering internship through substantial Python/C++ development, computer vision, deep learning, reinforcement learning, automation, Docker, and backend experience, though the resume shows limited direct experience with electrical engineering or industrial control systems.",true,simplify:Simplify Internships:acf117a3-c0c1-472f-ad4c-e68012e06ab4
Schweitzer Engineering Laboratories:d6df302f-694e-405d-b557-61e18845a0be,Schweitzer Engineering Laboratories,Software Engineer Intern - Power Systems,"Boise, ID",Software,https://selinc.wd1.myworkdayjobs.com/SEL/job/Idaho---Boise/Software-Engineering-Intern---Power-Systems_2026-22933,2026-09-03,2026-09-03,2026-09-04T03:41:00+00:00,2026-09-03 20:41 Thu,Software Engineering,true,Keyword,64,keyword-only heuristic,true,simplify:Simplify Internships:d6df302f-694e-405d-b557-61e18845a0be
Schweitzer Engineering Laboratories:c397c573-0849-4481-968f-9dd2b5b1ab87,Schweitzer Engineering Laboratories,Software Engineering Intern,"Round Rock, TX",Software,https://selinc.wd1.myworkdayjobs.com/SEL/job/Texas---Round-Rock/Software-Engineer-Intern_2026-21720,2026-07-07,2026-07-07,2026-07-08T02:45:08+00:00,2026-07-07 19:45 Tue,Software Engineering,true,,78,"The title is clearly software engineering, and the candidate has strong Python/C++/backend and systems-adjacent experience, but the missing job description limits confidence on exact domain and skill fit.",true,simplify:Simplify Internships:c397c573-0849-4481-968f-9dd2b5b1ab87
Schweitzer Engineering Laboratories:96d0c172-f893-4193-9ab7-44f5238a335c,Schweitzer Engineering Laboratories,Test Engineer Intern,"Pullman, WA",Hardware,https://selinc.wd1.myworkdayjobs.com/SEL/job/Washington---Pullman/Engineering-Intern_2026-22411,2026-08-14,2026-08-14,2026-08-14T17:41:35+00:00,2026-08-14 10:41 Fri,,false,,,,false,simplify:Simplify Internships:96d0c172-f893-4193-9ab7-44f5238a335c
