job_key,company,title,location,department,urls,date_posted,first_seen,track,scored,score_method,experience_score,reason,emailed,source_uids
Palantir:0bbfd4f4-41ff-4ec6-b73f-5200efd5d4d3,Palantir,Administrative Business Partner - Security,"Palo Alto, CA",Administrative,https://jobs.lever.co/palantir/0bbfd4f4-41ff-4ec6-b73f-5200efd5d4d3,1778622524938,2026-07-11T03:36:34+00:00,,false,,,,false,lever:Palantir:0bbfd4f4-41ff-4ec6-b73f-5200efd5d4d3
Palantir:fe2a8c69-49b7-405f-816c-a6c6f894399a,Palantir,Administrative Business Partner - Security,"New York, NY",Administrative,https://jobs.lever.co/palantir/fe2a8c69-49b7-405f-816c-a6c6f894399a,1772551058051,2026-07-11T03:36:34+00:00,,false,,,,false,lever:Palantir:fe2a8c69-49b7-405f-816c-a6c6f894399a
Palantir:a237973c-cb29-41fe-9c80-416e6f42e087,Palantir,Administrative Business Partner - ShipOS,"Washington, D.C.",Administrative,https://jobs.lever.co/palantir/a237973c-cb29-41fe-9c80-416e6f42e087,1781771660468,2026-07-11T03:36:34+00:00,,false,,,,false,lever:Palantir:a237973c-cb29-41fe-9c80-416e6f42e087
Palantir:a5f93bb6-4f13-4451-80a4-f63090830269,Palantir,Administrative Business Partner - ShipOS,"New York, NY",Administrative,https://jobs.lever.co/palantir/a5f93bb6-4f13-4451-80a4-f63090830269,1781771632092,2026-07-11T03:36:34+00:00,,false,,,,false,lever:Palantir:a5f93bb6-4f13-4451-80a4-f63090830269
Palantir:b88cd6e1-22b7-49d6-b215-1ca262a05728,Palantir,American Tech Fellowship for Veterans,North America,Business Development,https://jobs.lever.co/palantir/b88cd6e1-22b7-49d6-b215-1ca262a05728,1767745616606,2026-07-11T03:36:34+00:00,,false,,,,false,lever:Palantir:b88cd6e1-22b7-49d6-b215-1ca262a05728
Palantir:205c3184-4272-41a9-a1e2-5352d4d00910,Palantir,Application Security Engineer,"London, United Kingdom",Information Security,https://jobs.lever.co/palantir/205c3184-4272-41a9-a1e2-5352d4d00910,1529964032375,2026-07-11T03:36:34+00:00,,false,,,,false,lever:Palantir:205c3184-4272-41a9-a1e2-5352d4d00910
Palantir:7e3ec54c-b73a-4014-8ef3-cdce8a4953c4,Palantir,Application Security Engineer,"New York, NY",Information Security,https://jobs.lever.co/palantir/7e3ec54c-b73a-4014-8ef3-cdce8a4953c4,1498600576864,2026-07-11T03:36:34+00:00,,false,,,,false,lever:Palantir:7e3ec54c-b73a-4014-8ef3-cdce8a4953c4
Palantir:a5fdd5ec-d1f3-4837-83af-161b003931dd,Palantir,Application Security Engineer,"Washington, D.C.",Information Security,https://jobs.lever.co/palantir/a5fdd5ec-d1f3-4837-83af-161b003931dd,1458171713430,2026-07-11T03:36:34+00:00,,false,,,,false,lever:Palantir:a5fdd5ec-d1f3-4837-83af-161b003931dd
Palantir:10dfc8bc-99ad-4ca2-ab76-853cb90a92c2,Palantir,Backend Software Engineer - Application Development,"London, United Kingdom",Dev,https://jobs.lever.co/palantir/10dfc8bc-99ad-4ca2-ab76-853cb90a92c2,1710188707256,2026-07-11T03:36:34+00:00,,false,,,,false,lever:Palantir:10dfc8bc-99ad-4ca2-ab76-853cb90a92c2
Palantir:ab7e3425-81d5-4705-a7b5-cd60c8a45cdb,Palantir,Backend Software Engineer - Application Development,"New York, NY",Dev,https://jobs.lever.co/palantir/ab7e3425-81d5-4705-a7b5-cd60c8a45cdb,1710191082166,2026-07-11T03:36:34+00:00,,false,,,,false,lever:Palantir:ab7e3425-81d5-4705-a7b5-cd60c8a45cdb
Palantir:1345438c-ebfc-4fa5-b545-30c1414f317c,Palantir,Backend Software Engineer - Defense,"Washington, D.C.",Dev,https://jobs.lever.co/palantir/1345438c-ebfc-4fa5-b545-30c1414f317c,1740435531334,2026-07-11T03:36:34+00:00,,false,,,,false,lever:Palantir:1345438c-ebfc-4fa5-b545-30c1414f317c
Palantir:a8174f9c-6f46-46b4-8e15-d1ff9e37c9eb,Palantir,Backend Software Engineer - Defense,"Palo Alto, CA",Dev,https://jobs.lever.co/palantir/a8174f9c-6f46-46b4-8e15-d1ff9e37c9eb,1740435552105,2026-07-11T03:36:34+00:00,,false,,,,false,lever:Palantir:a8174f9c-6f46-46b4-8e15-d1ff9e37c9eb
Palantir:d33e0c31-ac7e-4f57-ba74-36f2df6ae2f5,Palantir,Backend Software Engineer - Defense,"New York, NY",Dev,https://jobs.lever.co/palantir/d33e0c31-ac7e-4f57-ba74-36f2df6ae2f5,1740435575088,2026-07-11T03:36:34+00:00,,false,,,,false,lever:Palantir:d33e0c31-ac7e-4f57-ba74-36f2df6ae2f5
