job_key,company,title,location,department,urls,date_posted,first_seen,track,scored,score_method,experience_score,reason,emailed,source_uids
Aeva:f6a659ec-b0d4-4f70-8259-582765ef5773,Aeva,Business Development Manager (Defense) - Remote,Remote,Sales,https://jobs.lever.co/aeva/f6a659ec-b0d4-4f70-8259-582765ef5773,1780526115672,2026-07-10T15:37:18+00:00,,false,,,,false,lever:Aeva:f6a659ec-b0d4-4f70-8259-582765ef5773
Aeva:d33b1fae-583f-4fb3-a490-ef921b72699e,Aeva,"Director of Information Technology - Mountain View, CA","Mountain View, CA",IT DevOps,https://jobs.lever.co/aeva/d33b1fae-583f-4fb3-a490-ef921b72699e,1777485211787,2026-07-10T15:37:18+00:00,,false,,,,false,lever:Aeva:d33b1fae-583f-4fb3-a490-ef921b72699e
Aeva:10f39f12-49b0-4821-b4a9-29617d4248f8,Aeva,"Director of Sales, Industrial-Precision","Mountain View, CA",Sales,https://jobs.lever.co/aeva/10f39f12-49b0-4821-b4a9-29617d4248f8,1781670266828,2026-07-10T15:37:18+00:00,,false,,,,false,lever:Aeva:10f39f12-49b0-4821-b4a9-29617d4248f8
Aeva:53040a00-a896-48a7-81ee-a24cd94c91ed,Aeva,"Director, Finance & Accounting",Bangalore,Finance,https://jobs.lever.co/aeva/53040a00-a896-48a7-81ee-a24cd94c91ed,1778781329723,2026-07-10T15:37:18+00:00,,false,,,,false,lever:Aeva:53040a00-a896-48a7-81ee-a24cd94c91ed
Aeva:bcb0e400-7ff5-4fd2-a476-8534a10fd65b,Aeva,"Director, Silicon Photonics Design","Mountain View, CA",Photonics,https://jobs.lever.co/aeva/bcb0e400-7ff5-4fd2-a476-8534a10fd65b,1779396354620,2026-07-10T15:37:18+00:00,,false,,,,false,lever:Aeva:bcb0e400-7ff5-4fd2-a476-8534a10fd65b
Aeva:9d14cd9b-d9b3-497b-9546-f4e753c11994,Aeva,"Electrical Engineer, Verification & Validation","Mountain View, CA",Electrical Hardware,https://jobs.lever.co/aeva/9d14cd9b-d9b3-497b-9546-f4e753c11994,1781156282207,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,58,keyword-only heuristic,true,lever:Aeva:9d14cd9b-d9b3-497b-9546-f4e753c11994
Aeva:facc92b7-2837-4189-983a-80fa8a017c40,Aeva,Embedded SW Engineer,"Mountain View, CA",Software,https://jobs.lever.co/aeva/facc92b7-2837-4189-983a-80fa8a017c40,1767840967750,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,49,keyword-only heuristic,false,lever:Aeva:facc92b7-2837-4189-983a-80fa8a017c40
Aeva:0cd4a7ea-5e51-4d3d-894b-a4f19a862ed3,Aeva,Engineering Change Analyst,Bangalore,Supply Chain,https://jobs.lever.co/aeva/0cd4a7ea-5e51-4d3d-894b-a4f19a862ed3,1761116465813,2026-07-10T15:37:18+00:00,,false,,,,false,lever:Aeva:0cd4a7ea-5e51-4d3d-894b-a4f19a862ed3
Aeva:ec94f8a5-6eaa-4d81-96ff-09727011d9ec,Aeva,Global Commodity Manager - China,China,Supply Chain,https://jobs.lever.co/aeva/ec94f8a5-6eaa-4d81-96ff-09727011d9ec,1782840966546,2026-07-10T15:37:18+00:00,,false,,,,false,lever:Aeva:ec94f8a5-6eaa-4d81-96ff-09727011d9ec
Aeva:690c8027-b23d-4c4a-9417-34bd007f17e4,Aeva,"Global Commodity Manager - Mountain View, CA","Mountain View, CA",Supply Chain,https://jobs.lever.co/aeva/690c8027-b23d-4c4a-9417-34bd007f17e4,1768543591517,2026-07-10T15:37:18+00:00,,false,,,,false,lever:Aeva:690c8027-b23d-4c4a-9417-34bd007f17e4
