job_key,company,title,location,department,urls,date_posted,first_seen,track,scored,score_method,experience_score,reason,emailed,source_uids
Physical Intelligence:13808317-916f-4ed2-b4f5-a539ac3cf81c,Physical Intelligence,AI and Robotics Recruiter ,San Francisco,People,https://jobs.ashbyhq.com/physicalintelligence/13808317-916f-4ed2-b4f5-a539ac3cf81c,2026-06-05T19:02:03.205+00:00,2026-07-10T05:21:53+00:00,,false,,,,false,ashby:Physical Intelligence:13808317-916f-4ed2-b4f5-a539ac3cf81c
Physical Intelligence:1a7a181f-c318-4e0b-9516-c7111b3e3968,Physical Intelligence,Applied Researcher,San Francisco,AI & Robotics Research,https://jobs.ashbyhq.com/physicalintelligence/1a7a181f-c318-4e0b-9516-c7111b3e3968,2026-01-23T05:30:53.269+00:00,2026-07-10T05:21:53+00:00,Computer Vision,true,CLI,58,"Strong Python/CV/ML background with policy training and debugging experience, but lacks direct robotics, control, hardware, manipulation, or real-world robot deployment experience central to this role.",true,ashby:Physical Intelligence:1a7a181f-c318-4e0b-9516-c7111b3e3968
Physical Intelligence:f70f9481-ea7e-48e4-9212-f9c10952a028,Physical Intelligence,Build & Release Engineer,San Francisco,Software Engineering,https://jobs.ashbyhq.com/physicalintelligence/f70f9481-ea7e-48e4-9212-f9c10952a028,2026-04-29T17:00:23.707+00:00,2026-07-10T05:21:53+00:00,Software Engineering,true,CLI,25,"The candidate has strong Python/C++ engineering and some Docker/Linux/backend automation experience, but lacks direct senior build/release ownership, GitHub CI/CD at scale, Bazel, Kubernetes, Terraform, and platform infrastructure depth required for this role.",false,ashby:Physical Intelligence:f70f9481-ea7e-48e4-9212-f9c10952a028
Physical Intelligence:c2c1faae-acb6-4c8b-bd0d-e7e180ac8d94,Physical Intelligence,Business Operations,San Francisco,Business,https://jobs.ashbyhq.com/physicalintelligence/c2c1faae-acb6-4c8b-bd0d-e7e180ac8d94,2026-02-02T18:01:04.048+00:00,2026-07-10T05:21:53+00:00,,false,,,,false,ashby:Physical Intelligence:c2c1faae-acb6-4c8b-bd0d-e7e180ac8d94
Physical Intelligence:c8f9e9aa-8801-4916-9b1f-2c0bd5f072f9,Physical Intelligence,Controls Engineer,San Francisco,Software Engineering,https://jobs.ashbyhq.com/physicalintelligence/c8f9e9aa-8801-4916-9b1f-2c0bd5f072f9,2026-01-07T20:16:15.835+00:00,2026-07-10T05:21:53+00:00,Software Engineering,true,CLI,43,"Strong Python/C++ and ML/CV background with some real-time automation and learned-policy exposure, but the resume lacks core controls depth in PID/LQR/MPC/inverse dynamics, robotics hardware bring-up, embedded protocols, and electromechanical debugging required for this role.",false,ashby:Physical Intelligence:c8f9e9aa-8801-4916-9b1f-2c0bd5f072f9
Physical Intelligence:4180292d-e5d8-4a52-a37b-aceda803e743,Physical Intelligence,Data Annotation Lead,San Francisco,Operations,https://jobs.ashbyhq.com/physicalintelligence/4180292d-e5d8-4a52-a37b-aceda803e743,2026-06-29T17:22:10.163+00:00,2026-07-10T05:21:53+00:00,,false,,,,false,ashby:Physical Intelligence:4180292d-e5d8-4a52-a37b-aceda803e743
Physical Intelligence:1e8a741a-d415-4c34-9ac8-eda4c5393e41,Physical Intelligence,Deployments Software Engineer,San Francisco,Software Engineering,https://jobs.ashbyhq.com/physicalintelligence/1e8a741a-d415-4c34-9ac8-eda4c5393e41,2026-06-08T13:11:12.814+00:00,2026-07-10T05:21:53+00:00,Computer Vision,true,CLI,58,"Strong Python/C++ and computer vision/ML background with some performance optimization and screen-based automation fit parts of the role, but the resume lacks direct robotics teleoperation, low-latency streaming/video, networking, real-time systems, or production distributed debugging experience central to this posting.",true,ashby:Physical Intelligence:1e8a741a-d415-4c34-9ac8-eda4c5393e41
Physical Intelligence:eece24c0-3a0e-4373-bf88-4b92633a0930,Physical Intelligence,Electrical Engineer (UMI),San Francisco,Hardware,https://jobs.ashbyhq.com/physicalintelligence/eece24c0-3a0e-4373-bf88-4b92633a0930,2026-05-16T23:47:18.303+00:00,2026-07-10T05:21:53+00:00,Computer Vision,true,CLI,8,"The candidate has strong computer vision and software/ML experience but lacks the core electrical engineering, PCB design, high-speed hardware, RF, power management, and board bring-up background required for this role.",false,ashby:Physical Intelligence:eece24c0-3a0e-4373-bf88-4b92633a0930
Physical Intelligence:567d620f-7600-4e35-9edd-f41ed4db45ce,Physical Intelligence,Forward Deployed Robotics Engineer,San Francisco,Hardware,https://jobs.ashbyhq.com/physicalintelligence/567d620f-7600-4e35-9edd-f41ed4db45ce,2025-11-17T21:36:46.127+00:00,2026-07-10T05:21:53+00:00,,false,,,,false,ashby:Physical Intelligence:567d620f-7600-4e35-9edd-f41ed4db45ce
Physical Intelligence:58e5a454-47db-41b2-9c5d-c8e34c55159e,Physical Intelligence,Mechanical Design Engineer,San Francisco,Hardware,https://jobs.ashbyhq.com/physicalintelligence/58e5a454-47db-41b2-9c5d-c8e34c55159e,2025-06-14T01:31:23.758+00:00,2026-07-10T05:21:53+00:00,,false,,,,false,ashby:Physical Intelligence:58e5a454-47db-41b2-9c5d-c8e34c55159e
