job_key,company,title,location,department,urls,date_posted,date_posted_iso,first_seen,first_seen_pt,track,scored,score_method,experience_score,reason,emailed,source_uids,source_dates
Avis Budget Group:https://avisbudget.wd1.myworkdayjobs.com/en-US/abg_careers/job/379-Interpace-Pkwy-Parsippany-07054/Accelerate---AI-Enablement-Intern-Summer-2027_R0190563,Avis Budget Group,Accelerate - AI Enablement Intern Summer 2027,"Parsippany, NJ",,https://avisbudget.wd1.myworkdayjobs.com/en-US/abg_careers/job/379-Interpace-Pkwy-Parsippany-07054/Accelerate---AI-Enablement-Intern-Summer-2027_R0190563,,,2026-09-17T16:59:12+00:00,2026-09-17 09:59 Thu,AI / ML,true,Keyword,52,僅以關鍵字比對評分,true,speedyapply:SpeedyApply AI:https://avisbudget.wd1.myworkdayjobs.com/en-US/abg_careers/job/379-Interpace-Pkwy-Parsippany-07054/Accelerate---AI-Enablement-Intern-Summer-2027_R0190563,
Avis Budget Group:https://avisbudget.wd1.myworkdayjobs.com/en-US/abg_careers/job/379-Interpace-Pkwy-Parsippany-07054/Accelerate---Data-Analytics-Intern-Summer-2027_R0190389,Avis Budget Group,Accelerate - Data Analytics Intern Summer 2027,"Parsippany, NJ",,https://avisbudget.wd1.myworkdayjobs.com/en-US/abg_careers/job/379-Interpace-Pkwy-Parsippany-07054/Accelerate---Data-Analytics-Intern-Summer-2027_R0190389,,,2026-09-19T15:58:22+00:00,2026-09-19 08:58 Sat,AI / ML,true,Keyword,46,僅以關鍵字比對評分,false,speedyapply:SpeedyApply AI:https://avisbudget.wd1.myworkdayjobs.com/en-US/abg_careers/job/379-Interpace-Pkwy-Parsippany-07054/Accelerate---Data-Analytics-Intern-Summer-2027_R0190389,
Avis Budget Group:https://avisbudget.wd1.myworkdayjobs.com/en-US/abg_careers/job/379-Interpace-Pkwy-Parsippany-07054/Accelerate---IT-Data-Analytics-Intern_R0190392,Avis Budget Group,Accelerate - IT Data Analytics Intern,"Parsippany, NJ",,https://avisbudget.wd1.myworkdayjobs.com/en-US/abg_careers/job/379-Interpace-Pkwy-Parsippany-07054/Accelerate---IT-Data-Analytics-Intern_R0190392,,,2026-09-17T16:59:12+00:00,2026-09-17 09:59 Thu,Software Engineering,true,Keyword,58,僅以關鍵字比對評分,true,speedyapply:SpeedyApply AI:https://avisbudget.wd1.myworkdayjobs.com/en-US/abg_careers/job/379-Interpace-Pkwy-Parsippany-07054/Accelerate---IT-Data-Analytics-Intern_R0190392,
Avis Budget Group:5597e15d-f9b1-4bb6-8045-dba8e3afa16d,Avis Budget Group,Business Insights Analyst,"Parsippany-Troy Hills, NJ",AI/ML/Data,https://avisbudget.wd1.myworkdayjobs.com/abg_careers/job/379-Interpace-Pkwy-Parsippany-07054/Business-Insights-Analyst_R0179313,2026-07-07,2026-07-07,2026-09-05T18:58:26+00:00,2026-09-05 11:58 Sat,,false,,,,false,simplify:Simplify New Grad:5597e15d-f9b1-4bb6-8045-dba8e3afa16d,2026-07-07
Avis Budget Group:94de9c2f-79c0-484e-a4c4-f930292172f8,Avis Budget Group,Data Analytics Intern,"Parsippany-Troy Hills, NJ",AI/ML/Data,https://avisbudget.wd1.myworkdayjobs.com/abg_careers/job/379-Interpace-Pkwy-Parsippany-07054/Accelerate---Data-Analytics-Intern-Summer-2027_R0190389,2026-09-17,2026-09-17,2026-09-17T15:17:17+00:00,2026-09-17 08:17 Thu,AI / ML,true,Keyword,46,僅以關鍵字比對評分,false,simplify:Simplify Internships:94de9c2f-79c0-484e-a4c4-f930292172f8,2026-09-17
Avis Budget Group:bcf5b326-6a1f-42e1-b189-3d314b84fc8d,Avis Budget Group,IT Data Analytics Intern,"Parsippany-Troy Hills, NJ",AI/ML/Data,https://avisbudget.wd1.myworkdayjobs.com/abg_careers/job/379-Interpace-Pkwy-Parsippany-07054/Accelerate---IT-Data-Analytics-Intern_R0190392,2026-09-15,2026-09-15,2026-09-15T14:41:32+00:00,2026-09-15 07:41 Tue,Software Engineering,true,CLI:claude,5,此職缺為entry-level的IT Data Analytics Intern，著重Python、SQL/PLSQL、Tableau與Oracle的資料工程與商業分析基礎技能，與候選人在Computer Vision、深度學習演算法與後端系統方面的資深專業經驗領域完全不符。,true,simplify:Simplify Internships:bcf5b326-6a1f-42e1-b189-3d314b84fc8d,2026-09-15
Avis Budget Group:23eccfe8-4364-45b3-a8ef-cb8127b89e2c,Avis Budget Group,IT Engineer Intern,"Parsippany-Troy Hills, NJ",Software,https://avisbudget.wd1.myworkdayjobs.com/abg_careers/job/379-Interpace-Pkwy-Parsippany-07054/Accelerate---IT-Engineering-Intern_R0190464,2026-09-17,2026-09-17,2026-09-17T15:17:17+00:00,2026-09-17 08:17 Thu,AI / ML,true,Keyword,73,僅以關鍵字比對評分,true,simplify:Simplify Internships:23eccfe8-4364-45b3-a8ef-cb8127b89e2c,2026-09-17
Avis Budget Group:4552c6b4-8bda-4519-9764-dcd28af299cf,Avis Budget Group,IT Engineering Intern - Accelerate,"Parsippany-Troy Hills, NJ",Software,https://avisbudget.wd1.myworkdayjobs.com/abg_careers/job/379-Interpace-Pkwy-Parsippany-07054/Accelerate---IT-Engineering-Intern-Summer-2027_R0190463,2026-09-17,2026-09-17,2026-09-17T15:17:17+00:00,2026-09-17 08:17 Thu,AI / ML,true,Keyword,70,僅以關鍵字比對評分,true,simplify:Simplify Internships:4552c6b4-8bda-4519-9764-dcd28af299cf,2026-09-17
Avis Budget Group:eda842f1-d620-457e-ae05-ed16e654890f,Avis Budget Group,Revenue Management Intern - Accelerate,"Parsippany-Troy Hills, NJ",AI/ML/Data,https://avisbudget.wd1.myworkdayjobs.com/abg_careers/job/379-Interpace-Pkwy-Parsippany-07054/Accelerate---Revenue-Management-Summer-2027-Intern_R0190482,2026-09-11,2026-09-11,2026-09-12T00:17:43+00:00,2026-09-11 17:17 Fri,AI / ML,true,CLI:codex,8,候選人主要是 Computer Vision Engineer，具備 ML、software development 與 automation 經驗，但與 Revenue Management、leisure travel pricing 及 market research 分析職能不符，且學位預計於 2027 年畢業而非職缺要求的 Spring 2028。,false,simplify:Simplify Internships:eda842f1-d620-457e-ae05-ed16e654890f,2026-09-11
Avis Budget Group:8262d1b0-a155-42eb-b4f5-a14a377ffb1b,Avis Budget Group,Transformation Engineer Intern - Accelerate,"Parsippany-Troy Hills, NJ",Software,https://avisbudget.wd1.myworkdayjobs.com/abg_careers/job/379-Interpace-Pkwy-Parsippany-07054/Accelerate---Transformation-Engineer-Summer-2027-Intern_R0190388,2026-09-11,2026-09-11,2026-09-12T00:17:43+00:00,2026-09-11 17:17 Fri,AI / ML,true,CLI:codex,85,候選人具備 Python、Java、OOP、MySQL、API、Docker 與大型資料處理經驗，也曾與非技術及臨床團隊協作開發工具，整體符合 Transformation Engineer Intern 的工程與跨部門需求。,true,simplify:Simplify Internships:8262d1b0-a155-42eb-b4f5-a14a377ffb1b,2026-09-11
