job_key,company,title,location,department,urls,date_posted,date_posted_iso,first_seen,first_seen_pt,track,scored,score_method,experience_score,reason,emailed,source_uids,source_dates
Rockwell Automation Early Careers:/job/Mayfield-Heights-Ohio-United-States/Co-op--Delivery---Projects--LCS-_R26-5039-1,Rockwell Automation Early Careers,"Co-op, Delivery - Projects (LCS)","Mayfield Heights, Ohio, United States",,https://rockwellautomation.wd1.myworkdayjobs.com/en-US/External-Rockwell-Automation-Early-Careers/job/Mayfield-Heights-Ohio-United-States/Co-op--Delivery---Projects--LCS-_R26-5039-1,Posted 10 Days Ago,2026-09-01,2026-09-02T05:20:28+00:00,2026-09-01 22:20 Tue,,false,,,,false,workday:Rockwell Automation Early Careers:/job/Mayfield-Heights-Ohio-United-States/Co-op--Delivery---Projects--LCS-_R26-5039-1,2026-09-01
Rockwell Automation Early Careers:/job/Cambridge-Ontario-Canada/Intern--Firmware-Engineering_R26-4530,Rockwell Automation Early Careers,"Co-op, Firmware Engineering (12 months)","Cambridge, Ontario, Canada",,https://rockwellautomation.wd1.myworkdayjobs.com/en-US/External-Rockwell-Automation-Early-Careers/job/Cambridge-Ontario-Canada/Intern--Firmware-Engineering_R26-4530,Posted 7 Days Ago,2026-07-29,2026-08-05T09:59:45+00:00,2026-08-05 02:59 Wed,,false,,,,false,workday:Rockwell Automation Early Careers:/job/Cambridge-Ontario-Canada/Intern--Firmware-Engineering_R26-4530,2026-07-29
Rockwell Automation Early Careers:/job/Cambridge-Ontario-Canada/Co-op--Manufacturing-Engineering_R26-6978,Rockwell Automation Early Careers,"Co-op, Manufacturing Engineering","Cambridge, Ontario, Canada",,https://rockwellautomation.wd1.myworkdayjobs.com/en-US/External-Rockwell-Automation-Early-Careers/job/Cambridge-Ontario-Canada/Co-op--Manufacturing-Engineering_R26-6978,Posted Today,2026-09-18,2026-09-18T17:53:35+00:00,2026-09-18 10:53 Fri,,false,,,,false,workday:Rockwell Automation Early Careers:/job/Cambridge-Ontario-Canada/Co-op--Manufacturing-Engineering_R26-6978,2026-09-18
Rockwell Automation Early Careers:/job/Mayfield-Heights-Ohio-United-States/Co-op--Process-Standardization---Delivery-Automation--LCS-_R26-5072,Rockwell Automation Early Careers,"Co-op, Process Standardization & Delivery Automation (LCS)",Mayfield-Heights-Ohio-United-States,,https://rockwellautomation.wd1.myworkdayjobs.com/en-US/External-Rockwell-Automation-Early-Careers/job/Mayfield-Heights-Ohio-United-States/Co-op--Process-Standardization---Delivery-Automation--LCS-_R26-5072,Posted 10 Days Ago,2026-09-01,2026-08-20T21:42:14+00:00,2026-08-20 14:42 Thu,,false,,,,false,workday:Rockwell Automation Early Careers:/job/Mayfield-Heights-Ohio-United-States/Co-op--Process-Standardization---Delivery-Automation--LCS-_R26-5072,2026-09-01
Rockwell Automation Early Careers:/job/Waterloo-Ontario-Canada/Co-op--Robotics-Integration-and-Development--OTTO-by-Rockwell-Automation-_R26-6721,Rockwell Automation Early Careers,"Co-op, Robotics Integration and Development (OTTO by Rockwell Automation)","Waterloo, Ontario, Canada",,https://rockwellautomation.wd1.myworkdayjobs.com/en-US/External-Rockwell-Automation-Early-Careers/job/Waterloo-Ontario-Canada/Co-op--Robotics-Integration-and-Development--OTTO-by-Rockwell-Automation-_R26-6721,Posted Today,2026-09-18,2026-09-18T17:53:35+00:00,2026-09-18 10:53 Fri,,false,,,,false,workday:Rockwell Automation Early Careers:/job/Waterloo-Ontario-Canada/Co-op--Robotics-Integration-and-Development--OTTO-by-Rockwell-Automation-_R26-6721,2026-09-18
Rockwell Automation Early Careers:/job/Waterloo-Ontario-Canada/Co-op--Robotics-Research---Physical-AI--OTTO-at-Rockwell-Automation-_R26-6872,Rockwell Automation Early Careers,"Co-op, Robotics Research - Physical AI (OTTO at Rockwell Automation)","Waterloo, Ontario, Canada",,https://rockwellautomation.wd1.myworkdayjobs.com/en-US/External-Rockwell-Automation-Early-Careers/job/Waterloo-Ontario-Canada/Co-op--Robotics-Research---Physical-AI--OTTO-at-Rockwell-Automation-_R26-6872,Posted Today,2026-09-17,2026-09-17T22:11:59+00:00,2026-09-17 15:11 Thu,,false,,,,false,workday:Rockwell Automation Early Careers:/job/Waterloo-Ontario-Canada/Co-op--Robotics-Research---Physical-AI--OTTO-at-Rockwell-Automation-_R26-6872,2026-09-17
Rockwell Automation Early Careers:/job/Waterloo-Ontario-Canada/Co-op--Robotics-Research---Data-Engineering--OTTO-at-Rockwell-Automation-_R26-6871,Rockwell Automation Early Careers,"Co-op, Robotics Research – Data Engineering (OTTO at Rockwell Automation)","Waterloo, Ontario, Canada",,https://rockwellautomation.wd1.myworkdayjobs.com/en-US/External-Rockwell-Automation-Early-Careers/job/Waterloo-Ontario-Canada/Co-op--Robotics-Research---Data-Engineering--OTTO-at-Rockwell-Automation-_R26-6871,Posted Today,2026-09-18,2026-09-18T15:53:20+00:00,2026-09-18 08:53 Fri,,false,,,,false,workday:Rockwell Automation Early Careers:/job/Waterloo-Ontario-Canada/Co-op--Robotics-Research---Data-Engineering--OTTO-at-Rockwell-Automation-_R26-6871,2026-09-18
Rockwell Automation Early Careers:/job/Waterloo-Ontario-Canada/Co-op--Technical-Sales--OTTO-by-Rockwell-Automation-_R26-6218,Rockwell Automation Early Careers,"Co-op, Technical Sales (OTTO by Rockwell Automation)","Waterloo, Ontario, Canada",,https://rockwellautomation.wd1.myworkdayjobs.com/en-US/External-Rockwell-Automation-Early-Careers/job/Waterloo-Ontario-Canada/Co-op--Technical-Sales--OTTO-by-Rockwell-Automation-_R26-6218,Posted 8 Days Ago,2026-09-10,2026-09-10T23:34:15+00:00,2026-09-10 16:34 Thu,,false,,,,false,workday:Rockwell Automation Early Careers:/job/Waterloo-Ontario-Canada/Co-op--Technical-Sales--OTTO-by-Rockwell-Automation-_R26-6218,2026-09-10
Rockwell Automation Early Careers:/job/Waterloo-Ontario-Canada/Co-op--User-Experience---Robotics_R26-6732,Rockwell Automation Early Careers,"Co-op, User Experience - Robotics (OTTO by Rockwell Automation)","Waterloo, Ontario, Canada",,https://rockwellautomation.wd1.myworkdayjobs.com/en-US/External-Rockwell-Automation-Early-Careers/job/Waterloo-Ontario-Canada/Co-op--User-Experience---Robotics_R26-6732,Posted Today,2026-09-17,2026-09-17T22:11:59+00:00,2026-09-17 15:11 Thu,,false,,,,false,workday:Rockwell Automation Early Careers:/job/Waterloo-Ontario-Canada/Co-op--User-Experience---Robotics_R26-6732,2026-09-17
Rockwell Automation Early Careers:/job/Brampton-Ontario-Canada/EDGE-Program--Technical-Sales---Consulting--Account-Manager--Canada-_R26-5258-1,Rockwell Automation Early Careers,"EDGE Program, Technical Sales & Consulting: Account Manager (Canada)",Brampton-Ontario-Canada,,https://rockwellautomation.wd1.myworkdayjobs.com/en-US/External-Rockwell-Automation-Early-Careers/job/Brampton-Ontario-Canada/EDGE-Program--Technical-Sales---Consulting--Account-Manager--Canada-_R26-5258-1,Posted 10 Days Ago,2026-09-01,2026-09-01T04:17:39+00:00,2026-08-31 21:17 Mon,,false,,,,false,workday:Rockwell Automation Early Careers:/job/Brampton-Ontario-Canada/EDGE-Program--Technical-Sales---Consulting--Account-Manager--Canada-_R26-5258-1,2026-09-01
