job_key,company,title,location,department,urls,date_posted,date_posted_iso,first_seen,first_seen_pt,track,scored,score_method,experience_score,reason,emailed,source_uids,source_dates
Johns Hopkins Applied Physics Laboratory:a9bac9bd-523b-4eac-9ef9-631dc4ac3919,Johns Hopkins Applied Physics Laboratory,2027 Internship - Weapon Control,"Laurel, MD",AI/ML/Data,https://careers.jhuapl.edu/jobs/59901?icims=1,2026-09-01,2026-09-01,2026-09-01T19:18:20+00:00,2026-09-01 12:18 Tue,,false,,,,false,simplify:Simplify Internships:a9bac9bd-523b-4eac-9ef9-631dc4ac3919,2026-09-01
Johns Hopkins Applied Physics Laboratory:00a52ad4-067c-472b-a535-cacfc706483d,Johns Hopkins Applied Physics Laboratory,Acoustic Algorithm Development Engineer Intern,"Laurel, MD",AI/ML/Data,https://careers.jhuapl.edu/jobs/59784?icims=1,2026-09-03,2026-09-03,2026-09-03T19:37:21+00:00,2026-09-03 12:37 Thu,Other Technical,true,CLI,48,"Strong Python/C++ algorithm development and machine learning experience, but no demonstrated acoustic, audio, or signal-processing domain experience and the internship level is somewhat junior relative to the candidate’s background.",false,simplify:Simplify Internships:00a52ad4-067c-472b-a535-cacfc706483d,2026-09-03
Johns Hopkins Applied Physics Laboratory:ed605070-d6fd-49c3-a4f4-dc442d4fbc15,Johns Hopkins Applied Physics Laboratory,AI & Data Science Intern - Analytic Capabilities,"Laurel, MD",AI/ML/Data,https://careers.jhuapl.edu/jobs/60008?icims=1,2026-09-10,2026-09-10,2026-09-10T23:34:15+00:00,2026-09-10 16:34 Thu,AI / ML,true,CLI:agy,85,候選人具備 Artificial Intelligence 碩士在讀背景，並擁有深厚的 Python、PyTorch 與機器學習演算法開發經驗，與該實習職位的 AI & Data Science 分析能力需求高度契合。,true,simplify:Simplify Internships:ed605070-d6fd-49c3-a4f4-dc442d4fbc15,2026-09-10
Johns Hopkins Applied Physics Laboratory:8c97b8d5-94b5-4ecf-ac2a-134ff0e3a3da,Johns Hopkins Applied Physics Laboratory,AI/ML Research Engineer,"Laurel, MD",AI/ML/Data,https://careers.jhuapl.edu/jobs/59548?icims=1,2026-08-26,2026-08-26,2026-09-05T21:23:09+00:00,2026-09-05 14:23 Sat,,false,,,,false,simplify:Simplify New Grad:8c97b8d5-94b5-4ecf-ac2a-134ff0e3a3da,2026-08-26
Johns Hopkins Applied Physics Laboratory:0b83ecb7-3fce-4a75-906b-8b42252bebce,Johns Hopkins Applied Physics Laboratory,Applied Algorithms Engineer New Grad,"Huntsville, AL",AI/ML/Data,https://careers.jhuapl.edu/jobs/59887?icims=1,2026-09-02,2026-09-02,2026-09-05T21:23:09+00:00,2026-09-05 14:23 Sat,,false,,,,false,simplify:Simplify New Grad:0b83ecb7-3fce-4a75-906b-8b42252bebce,2026-09-02
Johns Hopkins Applied Physics Laboratory:588f0052-a7a7-484e-9118-a50d1e50c96a,Johns Hopkins Applied Physics Laboratory,Applied Algorithms Engineer New Grad,"Huntsville, AL",AI/ML/Data,https://careers.jhuapl.edu/jobs/59108?icims=1,2026-08-14,2026-08-14,2026-09-05T21:23:09+00:00,2026-09-05 14:23 Sat,,false,,,,false,simplify:Simplify New Grad:588f0052-a7a7-484e-9118-a50d1e50c96a,2026-08-14
Johns Hopkins Applied Physics Laboratory:6ae22f82-27b2-4c0b-8bb6-c2aba3e8af44,Johns Hopkins Applied Physics Laboratory,Applied Algorithms Engineer New Grad,"Laurel, MD",AI/ML/Data,https://careers.jhuapl.edu/jobs/59902?icims=1,2026-09-02,2026-09-02,2026-09-05T21:23:09+00:00,2026-09-05 14:23 Sat,,false,,,,false,simplify:Simplify New Grad:6ae22f82-27b2-4c0b-8bb6-c2aba3e8af44,2026-09-02
Johns Hopkins Applied Physics Laboratory:47850bfd-3afa-4073-a5b7-3a8734f3c0eb,Johns Hopkins Applied Physics Laboratory,Artificial Intelligence and Complex Systems BS/MS,"Laurel, MD",AI/ML/Data,https://careers.jhuapl.edu/jobs/59664?icims=1,2026-08-24,2026-08-24,2026-09-05T21:23:09+00:00,2026-09-05 14:23 Sat,,false,,,,false,simplify:Simplify New Grad:47850bfd-3afa-4073-a5b7-3a8734f3c0eb,2026-08-24
Johns Hopkins Applied Physics Laboratory:d82fea85-cee3-45bf-b464-5034a6e4b576,Johns Hopkins Applied Physics Laboratory,Artificial Intelligence Engineer - Intelligent Autonomous Systems,"Laurel, MD",AI/ML/Data,https://careers.jhuapl.edu/jobs/57438?icims=1,2026-08-14,2026-08-14,2026-09-05T21:23:09+00:00,2026-09-05 14:23 Sat,,false,,,,false,simplify:Simplify New Grad:d82fea85-cee3-45bf-b464-5034a6e4b576,2026-08-14
Johns Hopkins Applied Physics Laboratory:06f545de-c635-4abb-8793-0950f995bc27,Johns Hopkins Applied Physics Laboratory,Artificial Intelligence Engineer New Grad - Intelligent Autonomous Systems,"Laurel, MD",AI/ML/Data,https://careers.jhuapl.edu/jobs/59848?icims=1,2026-09-01,2026-09-01,2026-09-05T21:23:09+00:00,2026-09-05 14:23 Sat,,false,,,,false,simplify:Simplify New Grad:06f545de-c635-4abb-8793-0950f995bc27,2026-09-01
