job_key,company,title,location,department,urls,date_posted,date_posted_iso,first_seen,first_seen_pt,track,scored,score_method,experience_score,reason,emailed,source_uids,source_dates
World Labs:4370040009,World Labs,Executive Business Partner (Office of the CEO),San Francisco,EA,https://job-boards.greenhouse.io/worldlabs/jobs/4370040009,2026-08-25T00:32:03-04:00,2026-08-25,2026-08-14T07:17:10+00:00,2026-08-14 00:17 Fri,,false,,,,false,greenhouse:World Labs:4370040009,2026-08-25
World Labs:4238069009,World Labs,"Performance Engineer (Inference, Training & GPU)",San Francisco,Research,https://job-boards.greenhouse.io/worldlabs/jobs/4238069009,2026-08-25T00:31:29-04:00,2026-08-25,2026-07-10T15:37:18+00:00,2026-07-10 08:37 Fri,Computer Vision,true,Keyword,100,keyword-only heuristic,true,greenhouse:World Labs:4238069009,2026-08-25
World Labs:207875a2-d8d9-4b9c-ba9f-a19358c07575,World Labs,"Performance Engineer (Inference, Training & GPU)",San Francisco,Engineering,https://jobs.ashbyhq.com/worldlabs/207875a2-d8d9-4b9c-ba9f-a19358c07575,2026-05-01T17:02:32.468+00:00,2026-05-01,2026-09-11T07:48:42+00:00,2026-09-11 00:48 Fri,,false,,,,false,ashby:World Labs:207875a2-d8d9-4b9c-ba9f-a19358c07575,2026-05-01
World Labs:4093035009,World Labs,Pipeline Engineer (Graphics/3D),San Francisco,Research,https://job-boards.greenhouse.io/worldlabs/jobs/4093035009,2026-08-25T00:33:08-04:00,2026-08-25,2026-07-10T15:37:18+00:00,2026-07-10 08:37 Fri,Computer Vision,true,Keyword,100,keyword-only heuristic,true,greenhouse:World Labs:4093035009,2026-08-25
World Labs:36cfefe5-8d34-4782-866e-7f5114c637b8,World Labs,Pipeline Engineer (Graphics/3D),San Francisco,Research,https://jobs.ashbyhq.com/worldlabs/36cfefe5-8d34-4782-866e-7f5114c637b8,2026-01-08T05:50:17.994+00:00,2026-01-08,2026-09-11T07:48:42+00:00,2026-09-11 00:48 Fri,Computer Vision,true,CLI:agy,68,求職者具備扎實的 Python、PyTorch、Docker 以及後端 API 與電腦視覺開發經驗，並具備 3D 體素分割專案背景，但履歷中缺乏 3D Gaussian Splatting、渲染管線、DCC 工具（如 Blender、Unreal）整合及大規模生產環境管線工程的具體實戰經歷。,true,ashby:World Labs:36cfefe5-8d34-4782-866e-7f5114c637b8,2026-01-08
World Labs:4164503009,World Labs,Research Engineer (Scaling Multimodal Data),San Francisco,Data & Model Training,https://job-boards.greenhouse.io/worldlabs/jobs/4164503009,2026-06-11T09:50:56-04:00,2026-06-11,2026-07-10T15:37:18+00:00,2026-07-10 08:37 Fri,Computer Vision,true,Keyword,100,keyword-only heuristic,true,greenhouse:World Labs:4164503009,2026-06-11
World Labs:4113005009,World Labs,Research Engineer / Scientist (3D Reconstruction),San Francisco,3DGM,https://job-boards.greenhouse.io/worldlabs/jobs/4113005009,2026-06-11T09:50:36-04:00,2026-06-11,2026-07-10T15:37:18+00:00,2026-07-10 08:37 Fri,Computer Vision,true,Keyword,100,keyword-only heuristic,true,greenhouse:World Labs:4113005009,2026-06-11
World Labs:4110164009,World Labs,Research Engineer / Scientist (3D Tech Lead),San Francisco,Research,https://job-boards.greenhouse.io/worldlabs/jobs/4110164009,2026-08-25T00:34:19-04:00,2026-08-25,2026-07-10T15:37:18+00:00,2026-07-10 08:37 Fri,,false,,,,false,greenhouse:World Labs:4110164009,2026-08-25
World Labs:5c52f4ca-4fee-489b-83a7-88455fb832fd,World Labs,Research Engineer / Scientist (3D Tech Lead),San Francisco,Research,https://jobs.ashbyhq.com/worldlabs/5c52f4ca-4fee-489b-83a7-88455fb832fd,2026-01-28T01:00:14.193+00:00,2026-01-28,2026-09-11T07:48:42+00:00,2026-09-11 00:48 Fri,,false,,,,false,ashby:World Labs:5c52f4ca-4fee-489b-83a7-88455fb832fd,2026-01-28
World Labs:4333272009,World Labs,Research Engineer / Scientist (Robot Learning),San Francisco,Research,https://job-boards.greenhouse.io/worldlabs/jobs/4333272009,2026-08-25T00:34:54-04:00,2026-08-25,2026-07-28T01:41:32+00:00,2026-07-27 18:41 Mon,AI / ML,true,Keyword,67,keyword-only heuristic,true,greenhouse:World Labs:4333272009,2026-08-25
World Labs:85994fa5-c44c-48b4-84fc-aece7934c2cb,World Labs,Research Engineer / Scientist (Robot Learning),San Francisco,Research,https://jobs.ashbyhq.com/worldlabs/85994fa5-c44c-48b4-84fc-aece7934c2cb,2026-07-28T01:26:05.781+00:00,2026-07-28,2026-09-11T07:48:42+00:00,2026-09-11 00:48 Fri,Computer Vision,true,CLI:agy,35,候選人具備 Python、C++ 與 PyTorch 開發經驗以及少許 Reinforcement Learning 專案背景，但職缺要求 6 年以上機器人 manipulation 或 locomotion 經驗，且候選人缺乏實體機器人系統控制、sim-to-real transfer 及 VLA/diffusion 等 policy design 的實務資歷。,false,ashby:World Labs:85994fa5-c44c-48b4-84fc-aece7934c2cb,2026-07-28
World Labs:4135311009,World Labs,Research Engineer / Scientist (SLAM),San Francisco,Research,https://job-boards.greenhouse.io/worldlabs/jobs/4135311009,2026-08-25T00:35:22-04:00,2026-08-25,2026-07-10T15:37:18+00:00,2026-07-10 08:37 Fri,Computer Vision,true,Keyword,100,keyword-only heuristic,true,greenhouse:World Labs:4135311009,2026-08-25
World Labs:c379f1c2-4d49-439c-ad41-98790498428b,World Labs,Research Engineer / Scientist (SLAM),San Francisco,Research,https://jobs.ashbyhq.com/worldlabs/c379f1c2-4d49-439c-ad41-98790498428b,2026-02-17T17:21:52.966+00:00,2026-02-17,2026-09-11T07:48:42+00:00,2026-09-11 00:48 Fri,Computer Vision,true,CLI:agy,25,應徵者雖具備 Python 與 C++ 開發能力及 2D/3D Computer Vision 經驗，但職缺高度專注於 SLAM、State Estimation 與幾何最佳化，且要求 6 年以上相關領域經驗，與候選人偏向醫學影像分割及物件偵測的背景存在顯著的領域與資歷差距。,false,ashby:World Labs:c379f1c2-4d49-439c-ad41-98790498428b,2026-02-17
World Labs:4089324009,World Labs,Research Scientist (Generative Modeling),San Francisco,Research,https://job-boards.greenhouse.io/worldlabs/jobs/4089324009,2026-08-25T00:37:39-04:00,2026-08-25,2026-07-10T15:37:18+00:00,2026-07-10 08:37 Fri,Computer Vision,true,Keyword,100,keyword-only heuristic,true,greenhouse:World Labs:4089324009,2026-08-25
World Labs:bbeed7cd-ba6b-4a3b-a02b-0e1744a0ec94,World Labs,Research Scientist (Generative Modeling),San Francisco,Research,https://jobs.ashbyhq.com/worldlabs/bbeed7cd-ba6b-4a3b-a02b-0e1744a0ec94,2025-12-29T17:57:42.113+00:00,2025-12-29,2026-09-11T07:48:42+00:00,2026-09-11 00:48 Fri,Computer Vision,true,CLI:agy,35,雖然具備 PyTorch、Computer Vision 與 3D 醫學影像分割的工程經驗，但缺乏職缺核心要求的 Diffusion Models 等 Generative Modeling 深入研究經驗、大型模型訓練與頂尖論文發表或開源貢獻。,false,ashby:World Labs:bbeed7cd-ba6b-4a3b-a02b-0e1744a0ec94,2025-12-29
