job_key,company,title,location,department,urls,date_posted,date_posted_iso,first_seen,first_seen_pt,track,scored,score_method,experience_score,reason,emailed,source_uids,source_dates
Cotiviti:e18b613e-4960-458a-950c-31a675aacf04,Cotiviti,Agentic AI Research Intern,Remote in USA,AI/ML/Data,https://careers-cotiviti.icims.com/jobs/19416/job?mobile=true&needsRedirect=false,2026-06-16,2026-06-16,2026-07-07T05:59:38+00:00,2026-07-06 22:59 Mon,,false,,,,false,simplify:Simplify Internships:e18b613e-4960-458a-950c-31a675aacf04,2026-06-16
Cotiviti:094fc400-8cf1-4839-8605-e5f144700551,Cotiviti,Agentic AI Research Intern,Remote in USA,AI/ML/Data,https://careers-cotiviti.icims.com/jobs/19480/job?mobile=true&needsRedirect=false,2026-08-12,2026-08-12,2026-08-12T22:41:48+00:00,2026-08-12 15:41 Wed,AI / ML,true,Keyword,51,title-only listing; auto-passed (no description to score),true,simplify:Simplify Internships:094fc400-8cf1-4839-8605-e5f144700551,2026-08-12
Cotiviti:1cf14ab5-bc9d-4842-9fb3-7f423c965a86,Cotiviti,AI Engineer Intern,Remote in USA,AI/ML/Data,https://careers-cotiviti.icims.com/jobs/19531/job?mobile=true&needsRedirect=false,2026-07-09,2026-07-09,2026-07-09T23:11:58+00:00,2026-07-09 16:11 Thu,AI / ML,true,CLI,78,"Strong AI/ML engineering background with PyTorch, CV, medical imaging experience, and appropriate current MS student status for an AI intern role, though the missing job description prevents confirming match to Cotiviti-specific requirements.",true,simplify:Simplify Internships:1cf14ab5-bc9d-4842-9fb3-7f423c965a86,2026-07-09
Cotiviti:2aaa3c43-a19a-487a-8332-ea35f8a8a465,Cotiviti,Data Engineer Intern - Multiple Teams,Remote in USA,AI/ML/Data,https://careers-cotiviti.icims.com/jobs/20383/job?mobile=true&needsRedirect=false,2026-09-22,2026-09-22,2026-09-23T18:41:09+00:00,2026-09-23 11:41 Wed,AI / ML,true,CLI:claude,8,此職缺為面向在校大學生的Data Engineer Intern，需要Spark、SQL與Databricks技能，而候選人是擁有5年經驗的Computer Vision Engineer，專長在CNN、YOLO等電腦視覺與C++/C#開發，缺乏資料工程背景且資歷與職級明顯不匹配。,false,simplify:Simplify Internships:2aaa3c43-a19a-487a-8332-ea35f8a8a465,2026-09-22
Cotiviti:https://careers-cotiviti.icims.com/jobs/20232/data-scientist-i---ai-ml/job,Cotiviti,Data Scientist I - AI/ML,Remote - USA,,https://careers-cotiviti.icims.com/jobs/20232/data-scientist-i---ai-ml/job,,,2026-09-02T18:45:15+00:00,2026-09-02 11:45 Wed,AI / ML,true,CLI,72,"Strong fit for an entry-level AI/ML role through hands-on PyTorch, computer vision, model training, Python, and algorithm engineering experience, though the resume shows limited traditional data science, statistical analysis, and business analytics work.",true,speedyapply:SpeedyApply AI:https://careers-cotiviti.icims.com/jobs/20232/data-scientist-i---ai-ml/job,
Cotiviti:b099116b-63e4-4ecb-8557-b5c6dffa3d3d,Cotiviti,Generative AI Research Engineer Intern,Remote in USA,AI/ML/Data,https://careers-cotiviti.icims.com/jobs/19341/job?mobile=true&needsRedirect=false,2026-06-16,2026-06-16,2026-07-07T05:59:38+00:00,2026-07-06 22:59 Mon,,false,,,,false,simplify:Simplify Internships:b099116b-63e4-4ecb-8557-b5c6dffa3d3d,2026-06-16
Cotiviti:1e080067-6ebc-4e83-be3e-6231a1a8ff1d,Cotiviti,Generative AI Research Engineer Intern,Remote in USA,AI/ML/Data,https://careers-cotiviti.icims.com/jobs/20183/job?mobile=true&needsRedirect=false,2026-09-18,2026-09-18,2026-09-19T17:20:45+00:00,2026-09-19 10:20 Sat,AI / ML,true,CLI:claude,8,"此職缺為醫療保健領域的Generative AI研究實習生,聚焦LLM、RAG與healthcare informatics研究，與候選人的Computer Vision及演算法工程背景幾乎無重疊，且屬於研究/溝通導向而非engineering職位，適配度極低。",false,simplify:Simplify Internships:1e080067-6ebc-4e83-be3e-6231a1a8ff1d,2026-09-18
Cotiviti:https://careers-cotiviti.icims.com/jobs/19583/generative-ai-scientist---%28model-risk-%26-validation%29/job,Cotiviti,Generative AI Scientist - Model Risk & Validation,Remote - USA,,https://careers-cotiviti.icims.com/jobs/19583/generative-ai-scientist---%28model-risk-%26-validation%29/job,,,2026-07-31T14:41:48+00:00,2026-07-31 07:41 Fri,AI / ML,true,Keyword,43,keyword-only heuristic,false,speedyapply:SpeedyApply AI:https://careers-cotiviti.icims.com/jobs/19583/generative-ai-scientist---%28model-risk-%26-validation%29/job,
Cotiviti:1497c112-6957-44c5-8912-4b7a454cc4ff,Cotiviti,Generative AI/Agentic AI/Research Intern,Remote in USA,AI/ML/Data,https://careers-cotiviti.icims.com/jobs/18929/job?mobile=true&needsRedirect=false,2026-04-15,2026-04-15,2026-07-07T05:59:38+00:00,2026-07-06 22:59 Mon,,false,,,,false,simplify:Simplify Internships:1497c112-6957-44c5-8912-4b7a454cc4ff,2026-04-15
Cotiviti:https://careers-cotiviti.icims.com/jobs/19416/intern---agentic-ai-research/job,Cotiviti,Intern - Agentic AI Research,Remote - USA,,https://careers-cotiviti.icims.com/jobs/19416/intern---agentic-ai-research/job,,,2026-07-08T14:36:08+00:00,2026-07-08 07:36 Wed,,false,,,,false,speedyapply:SpeedyApply AI:https://careers-cotiviti.icims.com/jobs/19416/intern---agentic-ai-research/job,
