job_key,company,title,location,department,urls,date_posted,first_seen,first_seen_pt,track,scored,score_method,experience_score,reason,emailed,source_uids
SAP:1383971933,SAP,"(Mid/Senior) DevOps for Open-Source project Gardener, Community Enablement team","Sofia, BG, 1407",,https://jobs.sap.com/job/Sofia-%28MidSenior%29-DevOps-for-Open-Source-project-Gardener%2C-Community-Enablement-team-1407/1383971933/,,2026-07-11T03:36:34+00:00,2026-07-10 20:36 Fri,,false,,,,false,successfactors:SAP:1383971933
SAP:1394538433,SAP,(Senior) Account Executive (f/m/d) Consumer Products Large Enterprise,"Garching bei München, DE, 85748",,https://jobs.sap.com/job/Garching-bei-M%C3%BCnchen-%28Senior%29-Account-Executive-%28fmd%29-Consumer-Products-Large-Enterprise-85748/1394538433/,,2026-07-15T02:17:22+00:00,2026-07-14 19:17 Tue,,false,,,,false,successfactors:SAP:1394538433
SAP:1374611333,SAP,(Senior) Account Executive (f/m/d) Retail/Wholesale,"Walldorf, DE, 69190",,https://jobs.sap.com/job/Walldorf-%28Senior%29-Account-Executive-%28fmd%29-RetailWholesale-69190/1374611333/,,2026-07-12T02:38:51+00:00,2026-07-11 19:38 Sat,,false,,,,false,successfactors:SAP:1374611333
SAP:1404769133,SAP,(Senior) Account Executive_Corporate Account,"Taipei, TW, 11073",,https://jobs.sap.com/job/Taipei-%28Senior%29-Account-Executive_Corporate-Account-11073/1404769133/,,2026-07-14T02:16:47+00:00,2026-07-13 19:16 Mon,,false,,,,false,successfactors:SAP:1404769133
SAP:1401962933,SAP,(Senior) Data Engineer (f/m/d): SAP Data on RDF Knowledge Graphs,"Garching bei München (Munich), DE, 85748",,https://jobs.sap.com/job/Garching-bei-M%C3%BCnchen-%28Munich%29-%28Senior%29-Data-Engineer-%28fmd%29-SAP-Data-on-RDF-Knowledge-Graphs-85748/1401962933/,,2026-07-11T03:36:34+00:00,2026-07-10 20:36 Fri,,false,,,,false,successfactors:SAP:1401962933
SAP:1394458133,SAP,(Senior) SAP AI Architect (f/m/d),"Garching bei München, DE, 85748",,https://jobs.sap.com/job/Garching-bei-M%C3%BCnchen-%28Senior%29-SAP-AI-Architect-%28fmd%29-85748/1394458133/,,2026-07-15T02:17:22+00:00,2026-07-14 19:17 Tue,,false,,,,false,successfactors:SAP:1394458133
SAP:1394454133,SAP,(Senior) SAP AI Engineer (f/m/d),"Garching bei München (Munich), DE, 85748",,https://jobs.sap.com/job/Garching-bei-M%C3%BCnchen-%28Munich%29-%28Senior%29-SAP-AI-Engineer-%28fmd%29-85748/1394454133/,,2026-07-15T02:17:22+00:00,2026-07-14 19:17 Tue,,false,,,,false,successfactors:SAP:1394454133
SAP:1395139933,SAP,(Senior/Expert) Go developer for Hyperspace Open Source Compliance team,"Sofia, BG, 1407",,https://jobs.sap.com/job/Sofia-%28SeniorExpert%29-Go-developer-for-Hyperspace-Open-Source-Compliance-team-1407/1395139933/,,2026-07-16T02:41:12+00:00,2026-07-15 19:41 Wed,,false,,,,false,successfactors:SAP:1395139933
SAP:1394874133,SAP,Account Executive (f/m/d) - SAP Academy for Customer Success - Germany (Hybrid),"Walldorf, DE, 69190",,https://jobs.sap.com/job/Walldorf-Account-Executive-%28fmd%29-SAP-Academy-for-Customer-Success-Germany-%28Hybrid%29-69190/1394874133/,,2026-07-16T02:41:12+00:00,2026-07-15 19:41 Wed,,false,,,,false,successfactors:SAP:1394874133
SAP:1385287433,SAP,Account Executive - Automotive,"Tokyo, Tokyo, JP, 100-0004",,https://jobs.sap.com/job/Tokyo-Account-Executive-Automotive-Toky-100-0004/1385287433/,,2026-07-16T02:41:12+00:00,2026-07-15 19:41 Wed,,false,,,,false,successfactors:SAP:1385287433
SAP:1413559933,SAP,Account Executive - Corporate Field - Public Services - Northeast,"Burlington, MA, US, 01803",,https://jobs.sap.com/job/Burlington-Account-Executive-Corporate-Field-Public-Services-Northeast-MA-01803/1413559933/,,2026-07-11T03:36:34+00:00,2026-07-10 20:36 Fri,,false,,,,false,successfactors:SAP:1413559933
SAP:1392768733,SAP,Account Executive - SAP Academy for Customer Success - AUSTRIA (Hybrid),"Vienna, AT, 1021",,https://jobs.sap.com/job/Vienna-Account-Executive-SAP-Academy-for-Customer-Success-AUSTRIA-%28Hybrid%29-1021/1392768733/,,2026-07-11T03:36:34+00:00,2026-07-10 20:36 Fri,,false,,,,false,successfactors:SAP:1392768733
SAP:1413481133,SAP,Account Executive - SAP Academy for Customer Success - Madrid (Hybrid),"Madrid, M, ES, 28020",,https://jobs.sap.com/job/Madrid-Account-Executive-SAP-Academy-for-Customer-Success-Madrid-%28Hybrid%29-M-28020/1413481133/,,2026-07-11T03:36:34+00:00,2026-07-10 20:36 Fri,,false,,,,false,successfactors:SAP:1413481133
SAP:1414257233,SAP,Account Executive - SAP Academy for Customer Success - Norway (Hybrid),"Oslo, NO, 0164",,https://jobs.sap.com/job/Oslo-Account-Executive-SAP-Academy-for-Customer-Success-Norway-%28Hybrid%29-0164/1414257233/,,2026-07-14T02:16:47+00:00,2026-07-13 19:16 Mon,,false,,,,false,successfactors:SAP:1414257233
