job_key,company,title,location,department,urls,date_posted,first_seen,track,scored,score_method,experience_score,reason,emailed,source_uids
Magic Leap:7629611,Magic Leap,Associate Industrial Engineer - Semiconductor,"Austin, TX or Plantation, FL",Manufacturing Operations,https://job-boards.greenhouse.io/magicleap/jobs/7629611,2026-06-24T10:23:19-04:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,greenhouse:Magic Leap:7629611
Magic Leap:7838919,Magic Leap,Senior Equipment Engineering Technician - Dry Etch,"Plantation, FL",Manufacturing Operations,https://job-boards.greenhouse.io/magicleap/jobs/7838919,2026-05-19T15:23:23-04:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,greenhouse:Magic Leap:7838919
Magic Leap:7905486,Magic Leap,"Sr Mechanical Engineer, Equipment Design","Austin, TX",Manufacturing Operations,https://job-boards.greenhouse.io/magicleap/jobs/7905486,2026-06-08T15:34:48-04:00,2026-07-10T15:37:18+00:00,,false,,,,false,greenhouse:Magic Leap:7905486
Magic Leap:7868463,Magic Leap,Sr Process Engineer,"Austin, TX",Process Engineering,https://job-boards.greenhouse.io/magicleap/jobs/7868463,2026-05-08T21:27:49-04:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,greenhouse:Magic Leap:7868463
Magic Leap:7848118,Magic Leap,"Sr. Manager, Equipment Engineering","Plantation, FL",Manufacturing Operations,https://job-boards.greenhouse.io/magicleap/jobs/7848118,2026-05-29T17:22:56-04:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,greenhouse:Magic Leap:7848118
Magic Leap:7967962,Magic Leap,"Sr. Manager, Equipment Engineering","Austin, TX",Manufacturing Operations,https://job-boards.greenhouse.io/magicleap/jobs/7967962,2026-05-29T17:23:10-04:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,greenhouse:Magic Leap:7967962
Magic Leap:7838579,Magic Leap,"Sr. Manager, Process Engineering","Plantation, FL",Manufacturing Operations,https://job-boards.greenhouse.io/magicleap/jobs/7838579,2026-05-29T17:30:51-04:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,greenhouse:Magic Leap:7838579
Magic Leap:7967972,Magic Leap,"Sr. Manager, Process Engineering","Austin, Texas",Manufacturing Operations,https://job-boards.greenhouse.io/magicleap/jobs/7967972,2026-05-29T17:33:15-04:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,greenhouse:Magic Leap:7967972
Magic Leap:8002113,Magic Leap,Staff Industrial Engineer - Semiconductor,"Austin, TX or Plantation, FL",Manufacturing Operations,https://job-boards.greenhouse.io/magicleap/jobs/8002113,2026-06-24T10:22:12-04:00,2026-07-10T15:37:18+00:00,,false,,,,false,greenhouse:Magic Leap:8002113
Magic Leap:7786669,Magic Leap,Staff Metrology & Optical Test Engineer,"Austin, TX, Plantation, FL",Manufacturing Process Engineering,https://job-boards.greenhouse.io/magicleap/jobs/7786669,2026-05-26T18:23:37-04:00,2026-07-10T15:37:18+00:00,,false,,,,false,greenhouse:Magic Leap:7786669
Magic Leap:7909261,Magic Leap,"Staff Process Engineer, Plasma Etch","Austin, TX or Plantation, FL",New Product Introduction,https://job-boards.greenhouse.io/magicleap/jobs/7909261,2026-06-24T10:25:52-04:00,2026-07-10T15:37:18+00:00,,false,,,,false,greenhouse:Magic Leap:7909261
