job_key,company,title,location,department,urls,date_posted,first_seen,track,scored,score_method,experience_score,reason,emailed,source_uids
Calico:8527507002,Calico,"Associate Director, External Communications","South San Francisco, CA",GENERAL & ADMINISTRATIVE,https://www.calicolabs.com/careers/?gh_jid=8527507002,2026-07-06T18:05:45-04:00,2026-07-08T03:42:05+00:00,,false,,,,false,greenhouse:Calico:8527507002
Calico:8438184002,Calico,"Associate Director, Medical Writing","South San Francisco, CA",DEVELOPMENT,https://www.calicolabs.com/careers/?gh_jid=8438184002,2026-07-06T18:05:45-04:00,2026-07-08T03:42:05+00:00,,false,,,,false,greenhouse:Calico:8438184002
Calico:8519757002,Calico,"Associate Director/Director, In Vivo Physiology","South San Francisco, CA",DEVELOPMENT,https://www.calicolabs.com/careers/?gh_jid=8519757002,2026-07-06T18:05:45-04:00,2026-07-08T03:42:05+00:00,,false,,,,false,greenhouse:Calico:8519757002
Calico:8561499002,Calico,"Data Engineer, Human Cohorts","South San Francisco, CA",COMPUTING,https://www.calicolabs.com/careers/?gh_jid=8561499002,2026-07-06T18:05:45-04:00,2026-07-08T03:42:05+00:00,Computer Vision,true,,34,"This is a senior data engineering/infrastructure role for biological cohort systems, not a computer vision role, though the candidate has some relevant Python, GCP, Docker, biology-imaging domain exposure, and partial leadership experience.",true,greenhouse:Calico:8561499002
Calico:8602856002,Calico,"Director, Regulatory Affairs ","South San Francisco, CA",DEVELOPMENT,https://www.calicolabs.com/careers/?gh_jid=8602856002,2026-07-06T18:05:45-04:00,2026-07-08T03:42:05+00:00,,false,,,,false,greenhouse:Calico:8602856002
Calico:8430246002,Calico,"Director, Regulatory CMC","South San Francisco, CA",DEVELOPMENT,https://www.calicolabs.com/careers/?gh_jid=8430246002,2026-07-06T18:05:45-04:00,2026-07-08T03:42:05+00:00,,false,,,,false,greenhouse:Calico:8430246002
Calico:8552878002,Calico,Head of Peptide Drug Discovery,"South San Francisco, CA",DRUG DISCOVERY,https://www.calicolabs.com/careers/?gh_jid=8552878002,2026-07-06T18:05:45-04:00,2026-07-08T03:42:05+00:00,AI / ML,true,,2,"This is primarily a senior peptide drug discovery and chemistry leadership role with only ML collaboration as a secondary component, and the candidate lacks the required PhD, 12+ years biotech/pharma drug discovery experience, peptide chemistry expertise, and executive leadership background.",true,greenhouse:Calico:8552878002
Calico:7970776002,Calico,"Head, Research","South San Francisco, CA",RESEARCH,https://www.calicolabs.com/careers/?gh_jid=7970776002,2026-07-06T18:05:45-04:00,2026-07-08T03:42:05+00:00,,false,,,,false,greenhouse:Calico:7970776002
Calico:8465426002,Calico,Machine Learning / Senior Machine Learning Scientist / Engineer,"South San Francisco, CA",COMPUTING,https://www.calicolabs.com/careers/?gh_jid=8465426002,2026-07-06T18:05:45-04:00,2026-07-08T03:42:05+00:00,AI / ML,true,,58,"This is a core ML research/scientist role in protein modeling, but the candidate's fit is partial: strong Python/PyTorch/CV/biomedical imaging experience and some publication-adjacent work, yet lacks protein sequence/structure modeling, computational biology depth, PhD, and senior scientist-level domain match.",true,greenhouse:Calico:8465426002
Calico:8533254002,Calico,Machine Learning Scientist / Senior Machine Learning Scientist,"South San Francisco, CA",RESEARCH,https://www.calicolabs.com/careers/?gh_jid=8533254002,2026-07-06T18:05:45-04:00,2026-07-08T03:42:05+00:00,AI / ML,true,,37,"This is a core deep-learning research role in regulatory genomics, but the candidate lacks the required PhD, publication record, genomics/single-cell expertise, and molecular biology background despite strong CV/PyTorch experience.",true,greenhouse:Calico:8533254002
Calico:8202054002,Calico,Medical Director / Senior Medical Director,"South San Francisco, CA",DEVELOPMENT,https://www.calicolabs.com/careers/?gh_jid=8202054002,2026-07-06T18:05:45-04:00,2026-07-08T03:42:05+00:00,,false,,,,false,greenhouse:Calico:8202054002
