job_key,company,title,location,department,urls,date_posted,first_seen,track,scored,score_method,experience_score,reason,emailed,source_uids
Rockstar Games:7650920003,Rockstar Games,Analytics Engineer,"Leeds, England, United Kingdom",Analytics,https://job-boards.greenhouse.io/rockstargames/jobs/7650920003,2026-07-09T12:23:40-04:00,2026-07-12T07:45:02+00:00,,false,,,,false,greenhouse:Rockstar Games:7650920003
Rockstar Games:7644896003,Rockstar Games,Application Security Engineer,"Leeds, England, United Kingdom",Security,https://job-boards.greenhouse.io/rockstargames/jobs/7644896003,2026-07-09T12:23:40-04:00,2026-07-12T07:45:02+00:00,,false,,,,false,greenhouse:Rockstar Games:7644896003
Rockstar Games:7644897003,Rockstar Games,Application Security Engineer,"Dundee, Scotland, United Kingdom",Security,https://job-boards.greenhouse.io/rockstargames/jobs/7644897003,2026-07-09T12:23:40-04:00,2026-07-12T07:45:02+00:00,,false,,,,false,greenhouse:Rockstar Games:7644897003
Rockstar Games:7737044003,Rockstar Games,Artist: Environment,"Andover, Massachusetts, United States",Art,https://job-boards.greenhouse.io/rockstargames/jobs/7737044003,2026-07-09T12:23:40-04:00,2026-07-12T07:45:02+00:00,,false,,,,false,greenhouse:Rockstar Games:7737044003
Rockstar Games:7791031003,Rockstar Games,Associate DevOps Engineer,"Manhattan, New York, United States",Online Services,https://job-boards.greenhouse.io/rockstargames/jobs/7791031003,2026-07-09T12:23:40-04:00,2026-07-12T07:45:02+00:00,Software Engineering,true,CLI,64,"The candidate has strong coding, Python/C#/Go, Docker, backend/game, automation, networking/load-balancing, and troubleshooting experience, but lacks direct Windows server administration, PowerShell, Terraform/Chef/DSC, SQL Server failover, VMware, and production DevOps infrastructure depth required for this role.",true,greenhouse:Rockstar Games:7791031003
Rockstar Games:7673247003,Rockstar Games,Associate Lead Database Engineer,"Manhattan, New York, United States",Online Services,https://job-boards.greenhouse.io/rockstargames/jobs/7673247003,2026-07-09T12:23:40-04:00,2026-07-12T07:45:02+00:00,,false,,,,false,greenhouse:Rockstar Games:7673247003
Rockstar Games:7562459003,Rockstar Games,"Associate Principal Data Scientist, Player Experience Analytics","Manhattan, New York, United States",Analytics,https://job-boards.greenhouse.io/rockstargames/jobs/7562459003,2026-07-09T12:23:40-04:00,2026-07-12T07:45:02+00:00,,false,,,,false,greenhouse:Rockstar Games:7562459003
Rockstar Games:7634972003,Rockstar Games,Associate Principal Linux Systems Engineer,"Manhattan, New York, United States",Online Services,https://job-boards.greenhouse.io/rockstargames/jobs/7634972003,2026-07-09T12:23:40-04:00,2026-07-12T07:45:02+00:00,,false,,,,false,greenhouse:Rockstar Games:7634972003
Rockstar Games:7636555003,Rockstar Games,"Associate Principal Product Manager, Commerce","Manhattan, New York, United States",Online Services,https://job-boards.greenhouse.io/rockstargames/jobs/7636555003,2026-07-09T12:23:40-04:00,2026-07-12T07:45:02+00:00,,false,,,,false,greenhouse:Rockstar Games:7636555003
Rockstar Games:7771376003,Rockstar Games,Associate Principal Threat Intelligence Analyst,"Manhattan, New York, United States",Security,https://job-boards.greenhouse.io/rockstargames/jobs/7771376003,2026-07-09T12:23:40-04:00,2026-07-12T07:45:02+00:00,,false,,,,false,greenhouse:Rockstar Games:7771376003
Rockstar Games:7787463003,Rockstar Games,Associate Principal Threat Intelligence Analyst,"Andover, Massachusetts, United States",Security,https://job-boards.greenhouse.io/rockstargames/jobs/7787463003,2026-07-09T12:23:40-04:00,2026-07-12T07:45:02+00:00,,false,,,,false,greenhouse:Rockstar Games:7787463003
Rockstar Games:7787467003,Rockstar Games,Associate Principal Threat Intelligence Analyst,"Carlsbad, California, United States",Security,https://job-boards.greenhouse.io/rockstargames/jobs/7787467003,2026-07-09T12:23:40-04:00,2026-07-12T07:45:02+00:00,,false,,,,false,greenhouse:Rockstar Games:7787467003
Rockstar Games:7787472003,Rockstar Games,Associate Principal Threat Intelligence Analyst,"Oakville, Ontario, Canada",Security,https://job-boards.greenhouse.io/rockstargames/jobs/7787472003,2026-07-09T12:23:40-04:00,2026-07-12T07:45:02+00:00,,false,,,,false,greenhouse:Rockstar Games:7787472003
Rockstar Games:7787475003,Rockstar Games,Associate Principal Threat Intelligence Analyst,"London, England, United Kingdom",Security,https://job-boards.greenhouse.io/rockstargames/jobs/7787475003,2026-07-09T12:23:40-04:00,2026-07-12T07:45:02+00:00,,false,,,,false,greenhouse:Rockstar Games:7787475003
Rockstar Games:7787477003,Rockstar Games,Associate Principal Threat Intelligence Analyst,"Dundee, Scotland, United Kingdom",Security,https://job-boards.greenhouse.io/rockstargames/jobs/7787477003,2026-07-09T12:23:40-04:00,2026-07-12T07:45:02+00:00,,false,,,,false,greenhouse:Rockstar Games:7787477003
Rockstar Games:7680792003,Rockstar Games,"Community Coordinator, Creator Platform","London, England, United Kingdom",Community,https://job-boards.greenhouse.io/rockstargames/jobs/7680792003,2026-07-09T12:23:40-04:00,2026-07-12T07:45:02+00:00,,false,,,,false,greenhouse:Rockstar Games:7680792003
Rockstar Games:7767935003,Rockstar Games,Design Engineer,"Manhattan, New York, United States",Creative Services,https://job-boards.greenhouse.io/rockstargames/jobs/7767935003,2026-07-09T12:23:40-04:00,2026-07-12T07:45:02+00:00,Computer Vision,true,CLI,32,"Strong general engineering, game-adjacent backend, and prototyping background, but the role is primarily frontend/product design engineering with web interactions, animation, motion systems, and reusable UI components, which are largely absent from the resume.",false,greenhouse:Rockstar Games:7767935003
