job_key,company,title,location,department,urls,date_posted,first_seen,track,scored,score_method,experience_score,reason,emailed,source_uids
Roboflow:0569c977-4b5c-4695-951b-1ddf20e10ecb,Roboflow,Corporate Account Executive,"New York, NY",GTM,https://jobs.ashbyhq.com/roboflow/0569c977-4b5c-4695-951b-1ddf20e10ecb,2025-07-30T18:38:12.088+00:00,2026-07-10T15:37:18+00:00,,false,,,,false,ashby:Roboflow:0569c977-4b5c-4695-951b-1ddf20e10ecb
Roboflow:6f817b37-2e89-42af-bee8-d688951bf132,Roboflow,Data Infrastructure ,"NY, SF or Remote ",Operations,https://jobs.ashbyhq.com/roboflow/6f817b37-2e89-42af-bee8-d688951bf132,2026-02-27T19:12:50.338+00:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,ashby:Roboflow:6f817b37-2e89-42af-bee8-d688951bf132
Roboflow:daf0248c-c215-4c44-a2bd-e3512b38f37b,Roboflow,Developer Advocate,"NY, SF or Remote (US) ",Marketing,https://jobs.ashbyhq.com/roboflow/daf0248c-c215-4c44-a2bd-e3512b38f37b,2025-08-01T16:44:59.955+00:00,2026-07-10T15:37:18+00:00,,false,,,,false,ashby:Roboflow:daf0248c-c215-4c44-a2bd-e3512b38f37b
Roboflow:7978ede5-a794-4d9a-98ed-bb0f36c9fc4c,Roboflow,Edge Engineer,"NY, SF or Remote ",Engineering ,https://jobs.ashbyhq.com/roboflow/7978ede5-a794-4d9a-98ed-bb0f36c9fc4c,2025-08-01T16:56:48.148+00:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,ashby:Roboflow:7978ede5-a794-4d9a-98ed-bb0f36c9fc4c
Roboflow:d0c0380b-66a6-45c8-b83a-5a0fda21c343,Roboflow,Enterprise Account Executive,"NY, SF or Remote (US) ",GTM,https://jobs.ashbyhq.com/roboflow/d0c0380b-66a6-45c8-b83a-5a0fda21c343,2026-04-01T17:30:52.194+00:00,2026-07-10T15:37:18+00:00,,false,,,,false,ashby:Roboflow:d0c0380b-66a6-45c8-b83a-5a0fda21c343
Roboflow:d07e4e5c-b28e-4589-953f-a5a9b3a4d578,Roboflow,Former Founder,"NY, SF or Remote ",Operations,https://jobs.ashbyhq.com/roboflow/d07e4e5c-b28e-4589-953f-a5a9b3a4d578,2025-08-01T17:38:30.302+00:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,ashby:Roboflow:d07e4e5c-b28e-4589-953f-a5a9b3a4d578
Roboflow:444ee288-cb72-4751-b16d-67c27749e901,Roboflow,Forward Deployed Engineer,"NY, SF or Remote (US) ",GTM,https://jobs.ashbyhq.com/roboflow/444ee288-cb72-4751-b16d-67c27749e901,2026-05-18T18:02:25.383+00:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,ashby:Roboflow:444ee288-cb72-4751-b16d-67c27749e901
Roboflow:e4a4c85b-9e4b-473c-abbd-4a023ca38e89,Roboflow,FP&A,Remote,Operations,https://jobs.ashbyhq.com/roboflow/e4a4c85b-9e4b-473c-abbd-4a023ca38e89,2026-05-12T15:38:52.690+00:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,ashby:Roboflow:e4a4c85b-9e4b-473c-abbd-4a023ca38e89
Roboflow:e1757849-8d06-45b8-b462-f08c8e761397,Roboflow,Full Stack Engineer,"NY, SF or Remote ",Engineering ,https://jobs.ashbyhq.com/roboflow/e1757849-8d06-45b8-b462-f08c8e761397,2025-08-01T17:06:11.607+00:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,ashby:Roboflow:e1757849-8d06-45b8-b462-f08c8e761397
Roboflow:e884aee4-ce5f-4046-919b-b72577937530,Roboflow,Full Stack Engineer (Enterprise),"NY, SF or Remote ",Engineering ,https://jobs.ashbyhq.com/roboflow/e884aee4-ce5f-4046-919b-b72577937530,2025-08-01T17:02:16.168+00:00,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,100,keyword-only heuristic,true,ashby:Roboflow:e884aee4-ce5f-4046-919b-b72577937530
