job_key,company,title,location,department,urls,date_posted,first_seen,track,scored,score_method,experience_score,reason,emailed,source_uids
Skydio:8e50c7da-2868-4383-af1f-920584d537fc,Skydio, Electrical Engineer (Sustaining/Validation),"San Mateo, California, United States",R&D,https://jobs.ashbyhq.com/skydio/8e50c7da-2868-4383-af1f-920584d537fc,2026-02-09T23:22:48.395+00:00,2026-07-08T03:42:05+00:00,,false,,,,false,ashby:Skydio:8e50c7da-2868-4383-af1f-920584d537fc
Skydio:0f71bdbb-a645-49f6-8890-dd5c052772c3,Skydio," Senior Software Engineer,  Infrastructure","San Mateo, California, United States",R&D,https://jobs.ashbyhq.com/skydio/0f71bdbb-a645-49f6-8890-dd5c052772c3,2026-07-02T19:41:01.497+00:00,2026-07-08T03:42:05+00:00,,false,,,,false,ashby:Skydio:0f71bdbb-a645-49f6-8890-dd5c052772c3
Skydio:cb958101-ede8-4f50-bf30-b3272d33f25f,Skydio, Software Engineer - Infrastructure,"San Mateo, California, United States",R&D,https://jobs.ashbyhq.com/skydio/cb958101-ede8-4f50-bf30-b3272d33f25f,2026-05-27T00:36:16.903+00:00,2026-07-08T03:42:05+00:00,,false,,,,false,ashby:Skydio:cb958101-ede8-4f50-bf30-b3272d33f25f
Skydio:1208ec60-0fb6-4e5d-bf1f-af1312139a84,Skydio,Autonomy Engineer - Deep Learning,"Zurich, Switzerland",R&D,https://jobs.ashbyhq.com/skydio/1208ec60-0fb6-4e5d-bf1f-af1312139a84,2026-05-27T18:56:54.960+00:00,2026-07-08T03:42:05+00:00,,false,,,,false,ashby:Skydio:1208ec60-0fb6-4e5d-bf1f-af1312139a84
Skydio:cc83824e-a1cd-4bc7-9206-7264da9fbd61,Skydio,Autonomy Engineer - Deep Learning,"San Mateo, California, United States",R&D,https://jobs.ashbyhq.com/skydio/cc83824e-a1cd-4bc7-9206-7264da9fbd61,2025-12-16T15:11:42.869+00:00,2026-07-08T03:42:05+00:00,,false,,,,false,ashby:Skydio:cc83824e-a1cd-4bc7-9206-7264da9fbd61
Skydio:06234e2e-6285-43ce-9ae5-417cbfb85436,Skydio,Autonomy Engineer - Deep Learning Infrastructure,"Zurich, Switzerland",R&D,https://jobs.ashbyhq.com/skydio/06234e2e-6285-43ce-9ae5-417cbfb85436,2026-05-27T18:56:18.155+00:00,2026-07-08T03:42:05+00:00,,false,,,,false,ashby:Skydio:06234e2e-6285-43ce-9ae5-417cbfb85436
Skydio:dcb04687-9b4f-425d-8c37-1111cf3ccf3d,Skydio,Autonomy Engineer - Deep Learning Infrastructure,"San Mateo, California, United States",R&D,https://jobs.ashbyhq.com/skydio/dcb04687-9b4f-425d-8c37-1111cf3ccf3d,2025-12-15T23:29:50.292+00:00,2026-07-08T03:42:05+00:00,,false,,,,false,ashby:Skydio:dcb04687-9b4f-425d-8c37-1111cf3ccf3d
Skydio:0aff9e3d-6c59-4463-845c-850b78b48172,Skydio,Autonomy Engineer - Deep Learning Model Acceleration,"Zurich, Switzerland",R&D,https://jobs.ashbyhq.com/skydio/0aff9e3d-6c59-4463-845c-850b78b48172,2026-05-27T18:56:35.765+00:00,2026-07-08T03:42:05+00:00,,false,,,,false,ashby:Skydio:0aff9e3d-6c59-4463-845c-850b78b48172
Skydio:cd6d8410-419b-4713-8d4d-7eb72b134d5a,Skydio,Autonomy Engineer - Deep Learning Model Acceleration,"San Mateo, California, United States",R&D,https://jobs.ashbyhq.com/skydio/cd6d8410-419b-4713-8d4d-7eb72b134d5a,2025-12-15T23:29:36.757+00:00,2026-07-08T03:42:05+00:00,,false,,,,false,ashby:Skydio:cd6d8410-419b-4713-8d4d-7eb72b134d5a
Skydio:20754382-05e7-4cb6-a0f9-0daf9338ba78,Skydio,Autonomy Engineer - Fixed Wing Planning & Controls,"San Mateo, California, United States",R&D,https://jobs.ashbyhq.com/skydio/20754382-05e7-4cb6-a0f9-0daf9338ba78,2026-03-04T18:08:34.933+00:00,2026-07-08T03:42:05+00:00,,false,,,,false,ashby:Skydio:20754382-05e7-4cb6-a0f9-0daf9338ba78
