job_key,company,title,location,department,urls,date_posted,date_posted_iso,first_seen,first_seen_pt,track,scored,score_method,experience_score,reason,emailed,source_uids,source_dates
Quantinuum:f61a7695-7297-4d3e-9f68-3ef0b85baec3,Quantinuum,Electrical Engineer Intern,"Broomfield, CO",Hardware,https://jobs.eu.lever.co/quantinuum/672bb667-0569-44bc-a2fa-a0fcd85673fb/apply,2026-09-11,2026-09-11,2026-09-14T15:55:48+00:00,2026-09-14 08:55 Mon,,false,,,,false,simplify:Simplify Internships:f61a7695-7297-4d3e-9f68-3ef0b85baec3,2026-09-11
Quantinuum:https://jobs.eu.lever.co/quantinuum/550a6e3c-2556-4ac3-8cc4-862cb0681dc0,Quantinuum,Layout Automation Developer Intern - 993,"Brooklyn Park, MN",,https://jobs.eu.lever.co/quantinuum/550a6e3c-2556-4ac3-8cc4-862cb0681dc0,,,2026-09-14T15:55:48+00:00,2026-09-14 08:55 Mon,Other Technical,true,CLI:codex,35,雖具備 Python、C++、automation、computer vision 與 software development 經驗，但職缺描述為空且 Layout Automation 的具體技能與領域需求不明，僅能評為部分匹配。,false,speedyapply:SpeedyApply SWE:https://jobs.eu.lever.co/quantinuum/550a6e3c-2556-4ac3-8cc4-862cb0681dc0,
Quantinuum:e786530f-a166-4c4d-8e6a-a97d02405c85,Quantinuum,Layout Automation Engineering Intern,"Brooklyn Park, MN",Software,https://jobs.eu.lever.co/quantinuum/550a6e3c-2556-4ac3-8cc4-862cb0681dc0/apply,2026-09-11,2026-09-11,2026-09-14T15:55:48+00:00,2026-09-14 08:55 Mon,,false,,,,false,simplify:Simplify Internships:e786530f-a166-4c4d-8e6a-a97d02405c85,2026-09-11
Quantinuum:aeb2d0c2-2d89-43bd-b0a9-28f9116d050f,Quantinuum,Optics Engineer 1,"Broomfield, CO",Hardware,https://jobs.eu.lever.co/quantinuum/ebb030b7-6bc2-4807-81da-3afc252d900f/apply,2026-09-11,2026-09-11,2026-09-14T15:55:48+00:00,2026-09-14 08:55 Mon,,false,,,,false,simplify:Simplify New Grad:aeb2d0c2-2d89-43bd-b0a9-28f9116d050f,2026-09-11
Quantinuum:2ad7bdc6-2fca-4643-b503-127c2e9624e0,Quantinuum,Optics R&D Technician Intern,"Albuquerque, NM",Hardware,https://jobs.eu.lever.co/quantinuum/6b28b2e2-482a-40ef-9eb7-886dc4a749ef/apply,2026-09-18,2026-09-18,2026-09-19T17:20:45+00:00,2026-09-19 10:20 Sat,,false,,,,false,simplify:Simplify Internships:2ad7bdc6-2fca-4643-b503-127c2e9624e0,2026-09-18
Quantinuum:7c5b5c68-c8bb-439a-8e46-f121d04eec2a,Quantinuum,Photonic Integrated Circuit Design Intern,"Broomfield, CO",Hardware,https://jobs.eu.lever.co/quantinuum/ef4b4db2-4ce1-47f5-bfd1-12dfc8a90107/apply,2026-09-11,2026-09-11,2026-09-14T15:55:48+00:00,2026-09-14 08:55 Mon,,false,,,,false,simplify:Simplify Internships:7c5b5c68-c8bb-439a-8e46-f121d04eec2a,2026-09-11
Quantinuum:d7120b72-0c14-449e-a095-53e75c52eb34,Quantinuum,Quantum Compiler Intern,"Broomfield, CO",Software,https://jobs.eu.lever.co/quantinuum/efec30da-9a57-46b3-b891-6973a44c86ff/apply,2026-09-11,2026-09-11,2026-09-14T15:55:48+00:00,2026-09-14 08:55 Mon,,false,,,,false,simplify:Simplify Internships:d7120b72-0c14-449e-a095-53e75c52eb34,2026-09-11
Quantinuum:37b97258-63a4-45f5-adf3-0a84d16998bf,Quantinuum,Quantum Error Correction Intern - Quantum Error Correction,"London, UK; Cambridge, UK",Software,https://jobs.eu.lever.co/quantinuum/46b3f32c-a2ad-4d4d-bff6-b1bbebf3e382/apply,2026-08-18,2026-08-18,2026-09-03T19:37:21+00:00,2026-09-03 12:37 Thu,,false,,,,false,simplify:Simplify Internships:37b97258-63a4-45f5-adf3-0a84d16998bf,2026-08-18
Quantinuum:58b0b092-9029-4fcf-b51a-7e1bfe20437b,Quantinuum,Software Engineering Intern,"Broomfield, CO",Hardware,https://jobs.eu.lever.co/quantinuum/782bea0b-1959-48cc-8872-1305aece51bf/apply,2026-09-11,2026-09-11,2026-09-14T15:55:48+00:00,2026-09-14 08:55 Mon,,false,,,,false,simplify:Simplify Internships:58b0b092-9029-4fcf-b51a-7e1bfe20437b,2026-09-11
Quantinuum:https://jobs.eu.lever.co/quantinuum/782bea0b-1959-48cc-8872-1305aece51bf,Quantinuum,Software Engineering Intern - 989,"Broomfield, CO",,https://jobs.eu.lever.co/quantinuum/782bea0b-1959-48cc-8872-1305aece51bf,,,2026-09-14T15:55:48+00:00,2026-09-14 08:55 Mon,Software Engineering,true,CLI:codex,78,候選人具備 Python、C++、C#、Docker、Linux、API 與自動化測試等紮實 Software Engineering 經驗，並有 AI 碩士背景，整體符合 Software Engineering Intern 的技能與職級需求。,true,speedyapply:SpeedyApply SWE:https://jobs.eu.lever.co/quantinuum/782bea0b-1959-48cc-8872-1305aece51bf,
