job_key,company,title,location,department,urls,date_posted,first_seen,track,scored,score_method,experience_score,reason,emailed,source_uids
Chef Robotics:1126b88a-318a-4bb5-b2e5-7cb9e7c2ad3c,Chef Robotics,Account Executive,Remote,Sales,https://jobs.lever.co/ChefRobotics/1126b88a-318a-4bb5-b2e5-7cb9e7c2ad3c,1781133086555,2026-07-10T15:37:18+00:00,,false,,,,false,lever:Chef Robotics:1126b88a-318a-4bb5-b2e5-7cb9e7c2ad3c
Chef Robotics:66316415-2b58-4b62-8f0a-d0bd616e60a2,Chef Robotics,Application Engineer,San Francisco,Applications Engineering,https://jobs.lever.co/ChefRobotics/66316415-2b58-4b62-8f0a-d0bd616e60a2,1762457020460,2026-07-10T15:37:18+00:00,,false,,,,false,lever:Chef Robotics:66316415-2b58-4b62-8f0a-d0bd616e60a2
Chef Robotics:a42a77d0-d0b5-40b8-a626-18d631af11f2,Chef Robotics,Head of Hardware,San Francisco,Leadership,https://jobs.lever.co/ChefRobotics/a42a77d0-d0b5-40b8-a626-18d631af11f2,1622055309567,2026-07-10T15:37:18+00:00,,false,,,,false,lever:Chef Robotics:a42a77d0-d0b5-40b8-a626-18d631af11f2
Chef Robotics:5094fca8-0846-4936-8499-de591ff9cf66,Chef Robotics,Product Manager,San Francisco,Product Management,https://jobs.lever.co/ChefRobotics/5094fca8-0846-4936-8499-de591ff9cf66,1775782123429,2026-07-10T15:37:18+00:00,,false,,,,false,lever:Chef Robotics:5094fca8-0846-4936-8499-de591ff9cf66
Chef Robotics:9fdbf4fe-7318-4340-81ef-126000ddf11b,Chef Robotics,Robotic Operations Engineer,San Francisco,Customer Support + Field Operations,https://jobs.lever.co/ChefRobotics/9fdbf4fe-7318-4340-81ef-126000ddf11b,1777960067438,2026-07-10T15:37:18+00:00,,false,,,,false,lever:Chef Robotics:9fdbf4fe-7318-4340-81ef-126000ddf11b
Chef Robotics:7b032fa1-bd98-45a4-af61-78da2b4c1730,Chef Robotics,Robotics Software Test Engineer,San Francisco,Platform,https://jobs.lever.co/ChefRobotics/7b032fa1-bd98-45a4-af61-78da2b4c1730,1778626650705,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,67,keyword-only heuristic,true,lever:Chef Robotics:7b032fa1-bd98-45a4-af61-78da2b4c1730
Chef Robotics:7258811e-ce96-4a79-bf09-342d05db833a,Chef Robotics,Senior Mechanical Engineer,San Francisco,Hardware,https://jobs.lever.co/ChefRobotics/7258811e-ce96-4a79-bf09-342d05db833a,1775067195529,2026-07-10T15:37:18+00:00,,false,,,,false,lever:Chef Robotics:7258811e-ce96-4a79-bf09-342d05db833a
Chef Robotics:a4c25a10-b811-4002-b0c9-4319bdee14a3,Chef Robotics,"Senior ML Engineer, Foundation Models",San Francisco,Autonomy,https://jobs.lever.co/ChefRobotics/a4c25a10-b811-4002-b0c9-4319bdee14a3,1781560970437,2026-07-10T15:37:18+00:00,AI / ML,true,Keyword,79,keyword-only heuristic,true,lever:Chef Robotics:a4c25a10-b811-4002-b0c9-4319bdee14a3
Chef Robotics:ad92bc91-ae6b-4ef1-a794-97913052b20a,Chef Robotics,"Senior ML Engineer, Manipulation",San Francisco,Autonomy,https://jobs.lever.co/ChefRobotics/ad92bc91-ae6b-4ef1-a794-97913052b20a,1781562487940,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,76,keyword-only heuristic,true,lever:Chef Robotics:ad92bc91-ae6b-4ef1-a794-97913052b20a
Chef Robotics:f0796f20-8152-4fab-a80f-127167d34f8f,Chef Robotics,Senior Perception Engineer,San Francisco,Autonomy,https://jobs.lever.co/ChefRobotics/f0796f20-8152-4fab-a80f-127167d34f8f,1778627173721,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,85,keyword-only heuristic,true,lever:Chef Robotics:f0796f20-8152-4fab-a80f-127167d34f8f
Chef Robotics:cc0d0ae9-8eaa-4b1e-ae24-4d5040e074e6,Chef Robotics,"Senior Software Engineer, Robotics Platform",San Francisco,Platform,https://jobs.lever.co/ChefRobotics/cc0d0ae9-8eaa-4b1e-ae24-4d5040e074e6,1639026602015,2026-07-10T15:37:18+00:00,Computer Vision,true,Keyword,64,keyword-only heuristic,true,lever:Chef Robotics:cc0d0ae9-8eaa-4b1e-ae24-4d5040e074e6
Chef Robotics:1afd1c21-cfe7-4a0a-8288-963cc806a1a5,Chef Robotics,Staff Autonomy Engineer,San Francisco,Autonomy,https://jobs.lever.co/ChefRobotics/1afd1c21-cfe7-4a0a-8288-963cc806a1a5,1778626198462,2026-07-10T15:37:18+00:00,,false,,,,false,lever:Chef Robotics:1afd1c21-cfe7-4a0a-8288-963cc806a1a5
Chef Robotics:831d2bf6-ee3a-4700-9f7a-d36b3c39d210,Chef Robotics,Systems Support Engineer,San Francisco,Customer Support + Field Operations,https://jobs.lever.co/ChefRobotics/831d2bf6-ee3a-4700-9f7a-d36b3c39d210,1761845974328,2026-07-10T15:37:18+00:00,,false,,,,false,lever:Chef Robotics:831d2bf6-ee3a-4700-9f7a-d36b3c39d210
