job_key,company,title,location,department,urls,date_posted,first_seen,track,scored,score_method,experience_score,reason,emailed,source_uids
CSL:92e89d05-7057-4f32-bcb4-571771bb67ae,CSL,AI Technology Product Co-op,"King of Prussia, PA",Product,https://csl.wd1.myworkdayjobs.com/CSL_External/job/Americas-US-PA-King-of-Prussia-CSL-Behring/AI-Technology-Product-Co-op_R-277204,2026-07-06,2026-07-07T05:59:38+00:00,,false,,,,false,simplify:Simplify Internships:92e89d05-7057-4f32-bcb4-571771bb67ae
CSL:https://csl.wd1.myworkdayjobs.com/en-US/csl_external/job/Americas-US-PA-King-of-Prussia-CSL-Behring/AI-Technology-Product-Co-op_R-277204,CSL,AI Technology Product Co-op,"King of Prussia, PA",,https://csl.wd1.myworkdayjobs.com/en-US/csl_external/job/Americas-US-PA-King-of-Prussia-CSL-Behring/AI-Technology-Product-Co-op_R-277204,,2026-07-09T15:36:11+00:00,,false,,,,false,speedyapply:SpeedyApply AI:https://csl.wd1.myworkdayjobs.com/en-US/csl_external/job/Americas-US-PA-King-of-Prussia-CSL-Behring/AI-Technology-Product-Co-op_R-277204
CSL:50289bb2-c07c-4ad3-b05f-27e264769e70,CSL,Analytics Co-op - Strategic Forecasting & AI,"King of Prussia, PA",AI/ML/Data,https://csl.wd1.myworkdayjobs.com/CSL_External/job/Americas-US-PA-King-of-Prussia-CSL-Behring/Analytics-Co-op--Strategic-Forecasting---AI_R-278068,2026-07-06,2026-07-07T05:59:38+00:00,,false,,,,false,simplify:Simplify Internships:50289bb2-c07c-4ad3-b05f-27e264769e70
CSL:https://csl.wd1.myworkdayjobs.com/en-US/csl_external/job/Americas-US-PA-King-of-Prussia-CSL-Behring/Analytics-Co-op--Strategic-Forecasting---AI_R-278068,CSL,Analytics Co-op - Strategic Forecasting & AI,"King of Prussia, PA",,https://csl.wd1.myworkdayjobs.com/en-US/csl_external/job/Americas-US-PA-King-of-Prussia-CSL-Behring/Analytics-Co-op--Strategic-Forecasting---AI_R-278068,,2026-07-09T15:36:11+00:00,,false,,,,false,speedyapply:SpeedyApply AI:https://csl.wd1.myworkdayjobs.com/en-US/csl_external/job/Americas-US-PA-King-of-Prussia-CSL-Behring/Analytics-Co-op--Strategic-Forecasting---AI_R-278068
CSL:https://csl.wd1.myworkdayjobs.com/en-US/csl_external/job/Americas-US-PA-King-of-Prussia-CSL-Behring/Co-Op-Data-Science---Analytics--Interim-6-Months-_R-278059,CSL,Co-Op Data Science / Analytics - Interim 6 Months,"King of Prussia, PA",,https://csl.wd1.myworkdayjobs.com/en-US/csl_external/job/Americas-US-PA-King-of-Prussia-CSL-Behring/Co-Op-Data-Science---Analytics--Interim-6-Months-_R-278059,,2026-07-09T15:36:11+00:00,,false,,,,false,speedyapply:SpeedyApply AI:https://csl.wd1.myworkdayjobs.com/en-US/csl_external/job/Americas-US-PA-King-of-Prussia-CSL-Behring/Co-Op-Data-Science---Analytics--Interim-6-Months-_R-278059
CSL:https://csl.wd1.myworkdayjobs.com/en-US/csl_external/job/Americas-US-PA-King-of-Prussia-CSL-Behring/Co-Op-Data-Science---Analytics--Interim-6-Months-_R-278061,CSL,Co-Op Data Science / Analytics - Interim 6 Months,"King of Prussia, PA",,https://csl.wd1.myworkdayjobs.com/en-US/csl_external/job/Americas-US-PA-King-of-Prussia-CSL-Behring/Co-Op-Data-Science---Analytics--Interim-6-Months-_R-278061,,2026-07-09T15:36:11+00:00,,false,,,,false,speedyapply:SpeedyApply AI:https://csl.wd1.myworkdayjobs.com/en-US/csl_external/job/Americas-US-PA-King-of-Prussia-CSL-Behring/Co-Op-Data-Science---Analytics--Interim-6-Months-_R-278061
CSL:https://csl.wd1.myworkdayjobs.com/en-US/csl_external/job/Americas-US-PA-King-of-Prussia-CSL-Behring/Co-Op-Data-Science-Analytics_R-279483,CSL,Co-Op Data Science/Analytics,"King of Prussia, PA",,https://csl.wd1.myworkdayjobs.com/en-US/csl_external/job/Americas-US-PA-King-of-Prussia-CSL-Behring/Co-Op-Data-Science-Analytics_R-279483,,2026-07-09T15:36:11+00:00,,false,,,,false,speedyapply:SpeedyApply AI:https://csl.wd1.myworkdayjobs.com/en-US/csl_external/job/Americas-US-PA-King-of-Prussia-CSL-Behring/Co-Op-Data-Science-Analytics_R-279483
CSL:513e722c-3aff-4a90-b1d8-29f0c9675acf,CSL,Data Science / Analytics Co-op,"King of Prussia, PA",AI/ML/Data,https://csl.wd1.myworkdayjobs.com/CSL_External/job/Americas-US-PA-King-of-Prussia-CSL-Behring/Co-Op-Data-Science---Analytics--Interim-6-Months-_R-278059,2026-07-06,2026-07-07T05:59:38+00:00,,false,,,,false,simplify:Simplify Internships:513e722c-3aff-4a90-b1d8-29f0c9675acf
CSL:bf2fded8-39e1-4742-bce3-d79e0d3c0674,CSL,Data Science / Analytics Co-op,"King of Prussia, PA",AI/ML/Data,https://csl.wd1.myworkdayjobs.com/CSL_External/job/Americas-US-PA-King-of-Prussia-CSL-Behring/Co-Op-Data-Science---Analytics--Interim-6-Months-_R-278061,2026-07-06,2026-07-07T05:59:38+00:00,,false,,,,false,simplify:Simplify Internships:bf2fded8-39e1-4742-bce3-d79e0d3c0674
CSL:e7812b17-fad6-4024-b51f-b3a6e1fb1ceb,CSL,Data Science/Analytics Co-op,"King of Prussia, PA",AI/ML/Data,https://csl.wd1.myworkdayjobs.com/CSL_External/job/Americas-US-PA-King-of-Prussia-CSL-Behring/Co-Op-Data-Science-Analytics_R-279483,2026-07-06,2026-07-07T05:59:38+00:00,,false,,,,false,simplify:Simplify Internships:e7812b17-fad6-4024-b51f-b3a6e1fb1ceb
