job_key,company,title,location,department,urls,date_posted,first_seen,track,scored,score_method,experience_score,reason,emailed,source_uids
Luma AI:am9icG9zdDomAxLNNi-djKq49hQ443Fz,Luma AI, Research Scientist - World Model,"SF Bay Area, CA (United States); Remote, International; Singapore, SGP",Research,https://jobs.gem.com/lumalabs-ai/am9icG9zdDomAxLNNi-djKq49hQ443Fz,,2026-07-10T15:37:18+00:00,,false,,,,false,gem:Luma AI:am9icG9zdDomAxLNNi-djKq49hQ443Fz
Luma AI:am9icG9zdDq8n3aGbmQ-87pY8ItRG4K-,Luma AI,Agent Behavior Designer,"SF Bay Area, CA (United States); Remote, US (United States)",Applied Research & Engineering,https://jobs.gem.com/lumalabs-ai/am9icG9zdDq8n3aGbmQ-87pY8ItRG4K-,,2026-07-10T15:37:18+00:00,,false,,,,false,gem:Luma AI:am9icG9zdDq8n3aGbmQ-87pY8ItRG4K-
Luma AI:am9icG9zdDrs4JB2PM1VoHQu_9KBT5Wh,Luma AI,Applied Research Scientist / Engineer,"New York, NY (United States); SF Bay Area, CA (United States); London, UK",Applied Research & Engineering,https://jobs.gem.com/lumalabs-ai/am9icG9zdDrs4JB2PM1VoHQu_9KBT5Wh,,2026-07-10T15:37:18+00:00,,false,,,,false,gem:Luma AI:am9icG9zdDrs4JB2PM1VoHQu_9KBT5Wh
Luma AI:am9icG9zdDqfb1yOK3mxjo8SHp_cN21O,Luma AI,Creative Community Lead,"SF Bay Area, CA (United States)",Marketing & Growth,https://jobs.gem.com/lumalabs-ai/am9icG9zdDqfb1yOK3mxjo8SHp_cN21O,,2026-07-10T15:37:18+00:00,,false,,,,false,gem:Luma AI:am9icG9zdDqfb1yOK3mxjo8SHp_cN21O
Luma AI:am9icG9zdDpahRNcqZKmPgWiAIEvxIgY,Luma AI,Creative Technologist,"London, UK",GTM,https://jobs.gem.com/lumalabs-ai/am9icG9zdDpahRNcqZKmPgWiAIEvxIgY,,2026-07-10T15:37:18+00:00,,false,,,,false,gem:Luma AI:am9icG9zdDpahRNcqZKmPgWiAIEvxIgY
Luma AI:b8da3485-8f2e-41db-92b2-7d4ac80d19ad,Luma AI,Don't See Your Role? (General Application),"SF Bay Area, CA (United States); London, UK",Talent Community,https://jobs.gem.com/lumalabs-ai/b8da3485-8f2e-41db-92b2-7d4ac80d19ad,,2026-07-10T15:37:18+00:00,,false,,,,false,gem:Luma AI:b8da3485-8f2e-41db-92b2-7d4ac80d19ad
Luma AI:am9icG9zdDowyHakoMqJ_lhmwxpyRt8e,Luma AI,Enterprise Account Executive,"New York, NY (United States)",Sales,https://jobs.gem.com/lumalabs-ai/am9icG9zdDowyHakoMqJ_lhmwxpyRt8e,,2026-07-10T15:37:18+00:00,,false,,,,false,gem:Luma AI:am9icG9zdDowyHakoMqJ_lhmwxpyRt8e
Luma AI:am9icG9zdDpUXecu7SG75UGXAEhcKfSs,Luma AI,Enterprise Account Executive,"Los Angeles, CA (United States)",Sales,https://jobs.gem.com/lumalabs-ai/am9icG9zdDpUXecu7SG75UGXAEhcKfSs,,2026-07-10T15:37:18+00:00,,false,,,,false,gem:Luma AI:am9icG9zdDpUXecu7SG75UGXAEhcKfSs
Luma AI:am9icG9zdDpnI5HefoS7y0O_ZOrUv7Tr,Luma AI,Enterprise Account Executive ,Chicago (United States),Sales,https://jobs.gem.com/lumalabs-ai/am9icG9zdDpnI5HefoS7y0O_ZOrUv7Tr,,2026-07-10T15:37:18+00:00,,false,,,,false,gem:Luma AI:am9icG9zdDpnI5HefoS7y0O_ZOrUv7Tr
Luma AI:am9icG9zdDpoPzTsiA4XZafbUh8VdF3m,Luma AI,Enterprise Account Executive ,"SF Bay Area, CA (United States)",Sales,https://jobs.gem.com/lumalabs-ai/am9icG9zdDpoPzTsiA4XZafbUh8VdF3m,,2026-07-10T15:37:18+00:00,,false,,,,false,gem:Luma AI:am9icG9zdDpoPzTsiA4XZafbUh8VdF3m
Luma AI:am9icG9zdDqRbPso7Xj7o_11_jtynoN9,Luma AI,"Executive Assistant, GTM","SF Bay Area, CA (United States)",Operations,https://jobs.gem.com/lumalabs-ai/am9icG9zdDqRbPso7Xj7o_11_jtynoN9,,2026-07-10T15:37:18+00:00,,false,,,,false,gem:Luma AI:am9icG9zdDqRbPso7Xj7o_11_jtynoN9
Luma AI:am9icG9zdDod8mj41XRXvefuVXqM-Hq2,Luma AI,Forward Deployed Creative [Germany],"Munich, GER",GTM,https://jobs.gem.com/lumalabs-ai/am9icG9zdDod8mj41XRXvefuVXqM-Hq2,,2026-07-10T15:37:18+00:00,,false,,,,false,gem:Luma AI:am9icG9zdDod8mj41XRXvefuVXqM-Hq2
Luma AI:am9icG9zdDoGml9AeAmyDny6pHZVQUkw,Luma AI,Forward Deployed Creative [KSA],"Riyadh, KSA",GTM,https://jobs.gem.com/lumalabs-ai/am9icG9zdDoGml9AeAmyDny6pHZVQUkw,,2026-07-10T15:37:18+00:00,,false,,,,false,gem:Luma AI:am9icG9zdDoGml9AeAmyDny6pHZVQUkw
