job_key,company,title,location,department,urls,date_posted,first_seen,track,scored,score_method,experience_score,reason,emailed,source_uids
Atomic Semi:02602c1c-2cd3-4d65-9cd0-b63fb8599b97,Atomic Semi,Automation Software Engineering Intern,SF,Hardware,https://jobs.ashbyhq.com/atomicsemi/615feebf-d9e3-4583-9c85-ba16af44e65c/application,2026-03-31,2026-07-07T05:59:38+00:00,,false,,,,false,simplify:Simplify Internships:02602c1c-2cd3-4d65-9cd0-b63fb8599b97
Atomic Semi:https://jobs.ashbyhq.com/atomicsemi/615feebf-d9e3-4583-9c85-ba16af44e65c,Atomic Semi,Automation Software Engineering Intern - Fall,Austin,,https://jobs.ashbyhq.com/atomicsemi/615feebf-d9e3-4583-9c85-ba16af44e65c,,2026-07-07T05:59:38+00:00,,false,,,,false,speedyapply:SpeedyApply SWE:https://jobs.ashbyhq.com/atomicsemi/615feebf-d9e3-4583-9c85-ba16af44e65c
Atomic Semi:a3fc7a58-e89b-45d9-b974-7bb42ada9d3f,Atomic Semi,Embedded Software Engineering Intern,SF,Hardware,https://jobs.ashbyhq.com/atomicsemi/de448098-ffc6-4b99-b341-d6a5874f390f/application,2026-03-30,2026-07-07T05:59:38+00:00,,false,,,,false,simplify:Simplify Internships:a3fc7a58-e89b-45d9-b974-7bb42ada9d3f
Atomic Semi:https://jobs.ashbyhq.com/atomicsemi/de448098-ffc6-4b99-b341-d6a5874f390f,Atomic Semi,Embedded Software Engineering Intern - Fall,Austin,,https://jobs.ashbyhq.com/atomicsemi/de448098-ffc6-4b99-b341-d6a5874f390f,,2026-07-07T05:59:38+00:00,,false,,,,false,speedyapply:SpeedyApply SWE:https://jobs.ashbyhq.com/atomicsemi/de448098-ffc6-4b99-b341-d6a5874f390f
Atomic Semi:https://jobs.ashbyhq.com/atomicsemi/947338ca-e135-4398-9aa3-79e131bc03d5,Atomic Semi,Fab Software Engineering Intern - Fall,San Francisco Office,,https://jobs.ashbyhq.com/atomicsemi/947338ca-e135-4398-9aa3-79e131bc03d5,,2026-07-07T05:59:38+00:00,,false,,,,false,speedyapply:SpeedyApply SWE:https://jobs.ashbyhq.com/atomicsemi/947338ca-e135-4398-9aa3-79e131bc03d5
Atomic Semi:d01c4677-7ce0-40d5-85fe-0ed50a4d160c,Atomic Semi,Infrastructure Software Engineering Intern - Fall,San Francisco Office,,https://jobs.ashbyhq.com/atomicsemi/867c67f7-20b5-4726-b9da-85a760d3851e,,2026-07-07T05:59:38+00:00,,false,,,,false,simplify:Simplify Internships:d01c4677-7ce0-40d5-85fe-0ed50a4d160c|speedyapply:SpeedyApply SWE:https://jobs.ashbyhq.com/atomicsemi/867c67f7-20b5-4726-b9da-85a760d3851e
Atomic Semi:8273dd4e-b31d-493a-9d57-963229920587,Atomic Semi,Packaging Engineering Intern,SF,Hardware,https://jobs.ashbyhq.com/atomicsemi/4497473d-0ce0-4e83-88c3-2afedceac622/application,2026-03-30,2026-07-07T05:59:38+00:00,,false,,,,false,simplify:Simplify Internships:8273dd4e-b31d-493a-9d57-963229920587
Atomic Semi:f67f6221-52d3-4905-91fe-1edaf42ed08c,Atomic Semi,Rust Software Engineering Intern,SF,Software,https://jobs.ashbyhq.com/atomicsemi/009d0819-c688-4ab9-8816-a3c7ab002470/application,2026-03-30,2026-07-07T05:59:38+00:00,,false,,,,false,simplify:Simplify Internships:f67f6221-52d3-4905-91fe-1edaf42ed08c
Atomic Semi:https://jobs.ashbyhq.com/atomicsemi/009d0819-c688-4ab9-8816-a3c7ab002470,Atomic Semi,Rust Software Engineering Intern - Fall,Austin,,https://jobs.ashbyhq.com/atomicsemi/009d0819-c688-4ab9-8816-a3c7ab002470,,2026-07-07T05:59:38+00:00,,false,,,,false,speedyapply:SpeedyApply SWE:https://jobs.ashbyhq.com/atomicsemi/009d0819-c688-4ab9-8816-a3c7ab002470
Atomic Semi:577380e9-9967-4e82-bd6f-7e700a92f224,Atomic Semi,Software Engineering Intern,SF,Software,https://jobs.ashbyhq.com/atomicsemi/947338ca-e135-4398-9aa3-79e131bc03d5/application,2026-03-30,2026-07-07T05:59:38+00:00,,false,,,,false,simplify:Simplify Internships:577380e9-9967-4e82-bd6f-7e700a92f224
