job_key,company,title,location,department,urls,date_posted,first_seen,track,scored,score_method,experience_score,reason,emailed,source_uids
Point72:2feb0baf-d212-4827-9c88-22d0b99dd528,Point72,Fund Flow Quantitative Researcher,"Stamford, CT; NYC",Quant,https://boards.greenhouse.io/point72/jobs/8389431002,2026-01-23,2026-07-07T05:59:38+00:00,,false,,,,false,simplify:Simplify Internships:2feb0baf-d212-4827-9c88-22d0b99dd528
Point72:8aac7553-4bc1-4d00-a652-6a72002cf6b0,Point72,Investment Analyst Program for Upcoming Graduates,"London, UK",Quant,https://boards.greenhouse.io/point72/jobs/8549734002,2026-05-14,2026-07-07T05:59:38+00:00,,false,,,,false,simplify:Simplify Internships:8aac7553-4bc1-4d00-a652-6a72002cf6b0
Point72:https://boards.greenhouse.io/point72/jobs/7302611002?gh_jid=7302611002,Point72,Machine Learning Researcher - Intern,"New York City, NY",,https://boards.greenhouse.io/point72/jobs/7302611002?gh_jid=7302611002,,2026-07-08T14:36:08+00:00,AI / ML,true,,58,"The title indicates a genuine ML research internship, but the missing description limits confidence; the candidate has strong CV/PyTorch research-adjacent experience but less evident finance, quantitative research, or NLP/LLM fit.",true,speedyapply:SpeedyApply AI:https://boards.greenhouse.io/point72/jobs/7302611002?gh_jid=7302611002
Point72:98eccffc-52b7-4e0c-8582-c067be4b121d,Point72,Point72 Academy,"SF; Florida; Chicago, IL; NYC",Quant,https://boards.greenhouse.io/point72/jobs/8499113002,2026-04-09,2026-07-07T05:59:38+00:00,,false,,,,false,simplify:Simplify Internships:98eccffc-52b7-4e0c-8582-c067be4b121d
Point72:246a1421-484f-4ff3-bc4a-36fdd73a9268,Point72,Point72 Academy Investment Analyst Program for Experienced Professionals,"London, UK",Quant,https://boards.greenhouse.io/point72/jobs/8500397002,2026-04-09,2026-07-07T05:59:38+00:00,,false,,,,false,simplify:Simplify Internships:246a1421-484f-4ff3-bc4a-36fdd73a9268
Point72:58c8f46c-bf1a-4a14-9267-45732c023d32,Point72,Point72 Academy Investment Analyst Program for Upcoming Graduates Intern,"SF; Florida; Chicago, IL; NYC",Quant,https://boards.greenhouse.io/point72/jobs/8541241002,2026-05-08,2026-07-07T05:59:38+00:00,,false,,,,false,simplify:Simplify Internships:58c8f46c-bf1a-4a14-9267-45732c023d32
Point72:https://boards.greenhouse.io/point72/jobs/7609197002?gh_jid=7609197002,Point72,Quantitative Developer Intern,"New York City, NY",,https://boards.greenhouse.io/point72/jobs/7609197002?gh_jid=7609197002,,2026-07-08T14:36:08+00:00,,false,,,,false,speedyapply:SpeedyApply AI:https://boards.greenhouse.io/point72/jobs/7609197002?gh_jid=7609197002
Point72:https://boards.greenhouse.io/point72/jobs/8169967002?gh_jid=8169967002,Point72,Quantitative Portfolio Analyst - 2026 Grad,"New York City, NY",,https://boards.greenhouse.io/point72/jobs/8169967002?gh_jid=8169967002,,2026-07-08T14:36:08+00:00,,false,,,,false,speedyapply:SpeedyApply AI:https://boards.greenhouse.io/point72/jobs/8169967002?gh_jid=8169967002
Point72:https://boards.greenhouse.io/point72/jobs/8018862002?gh_jid=8018862002,Point72,Quantitative Research Intern - NLP,"New York City, NY",,https://boards.greenhouse.io/point72/jobs/8018862002?gh_jid=8018862002,,2026-07-08T14:36:08+00:00,AI / ML,true,,72,"The role is explicitly an NLP quantitative research internship, and the candidate has strong ML/CV/PyTorch research engineering experience but limited demonstrated NLP, finance, or quantitative research background.",true,speedyapply:SpeedyApply AI:https://boards.greenhouse.io/point72/jobs/8018862002?gh_jid=8018862002
Point72:56813151-7d36-4d52-8cf7-4a0684c891ef,Point72,Quantitative Researcher Intern,NYC,Quant,https://boards.greenhouse.io/point72/jobs/7586061002,2025-11-30,2026-07-07T05:59:38+00:00,,false,,,,false,simplify:Simplify Internships:56813151-7d36-4d52-8cf7-4a0684c891ef
Point72:https://boards.greenhouse.io/point72/jobs/7297666002?gh_jid=7297666002,Point72,Quantitative Software Developer Intern,"New York City, NY +1",,https://boards.greenhouse.io/point72/jobs/7297666002?gh_jid=7297666002,,2026-07-08T14:36:08+00:00,,false,,,,false,speedyapply:SpeedyApply AI:https://boards.greenhouse.io/point72/jobs/7297666002?gh_jid=7297666002
Point72:https://boards.greenhouse.io/point72/jobs/7297642002?gh_jid=7297642002,Point72,Summer 2027 Quantitative Research Internship,"New York City, NY",,https://boards.greenhouse.io/point72/jobs/7297642002?gh_jid=7297642002,,2026-07-08T14:36:08+00:00,,false,,,,false,speedyapply:SpeedyApply AI:https://boards.greenhouse.io/point72/jobs/7297642002?gh_jid=7297642002
